approaching, opponent, attackcount
2, 6, 0
2, 4, 4
7, 6, 5
9, 2, 6
8, 7, 2
7, 0, 4
4, 5, 3
9, 4, 8
5, 0, 5
2, 0, 3
0, 9, 4
1, 5, 7
9, 7, 4
0, 5, 4
9, 3, 12
6, 0, 2
3, 8, 7
0, 8, 3
8, 4, 5
8, 1, 8
2, 3, 6
5, 4, 2
8, 3, 4
7, 9, 6
4, 6, 0
6, 5, 7
8, 2, 3
3, 4, 16
4, 2, 8
3, 0, 5
2, 9, 4
5, 2, 7
4, 7, 4
6, 1, 15
1, 0, 4
5, 1, 4
4, 9, 1
0, 2, 1
0, 1, 6
0, 7, 1
2, 7, 5
3, 1, 7
0, 4, 7
3, 5, 4
9, 0, 5
7, 1, 7
7, 3, 6
2, 1, 6
1, 4, 6
1, 6, 10
1, 7, 8
3, 6, 6
6, 4, 6
1, 2, 4
7, 8, 5
1, 9, 4
8, 9, 5
0, 3, 4
9, 6, 5
6, 3, 3
3, 2, 3
1, 3, 2
5, 9, 7
3, 7, 7
9, 8, 7
5, 7, 2
7, 5, 4
3, 9, 6
6, 8, 2
2, 5, 7
0, 6, 2
5, 3, 5
6, 9, 5
8, 0, 4
7, 2, 1
7, 4, 2
5, 6, 3
6, 7, 6
9, 5, 8
4, 8, 3
9, 1, 12
1, 8, 7
4, 1, 3
8, 6, 5
5, 8, 4
2, 8, 4
6, 2, 4
8, 5, 3
4, 0, 3
4, 3, 6
