winner, loser, victorycount
0, 1, 3
1, 6, 14
3, 4, 1
1, 9, 8
4, 3, 13
9, 8, 2
9, 4, 0
5, 8, 3
6, 1, 6
7, 5, 2
7, 1, 3
0, 6, 3
2, 5, 6
6, 7, 0
6, 9, 1
8, 1, 5
9, 6, 1
5, 3, 7
4, 6, 11
8, 9, 7
6, 3, 3
6, 0, 3
0, 5, 1
1, 3, 14
5, 4, 2
8, 3, 8
9, 7, 5
2, 7, 2
3, 8, 0
7, 6, 3
0, 4, 3
4, 1, 14
3, 9, 2
3, 2, 2
9, 5, 3
1, 4, 9
5, 6, 2
6, 4, 3
7, 8, 2
9, 0, 6
9, 3, 2
8, 2, 3
7, 0, 1
8, 7, 16
8, 4, 7
4, 5, 12
9, 2, 1
5, 0, 4
5, 2, 4
4, 7, 4
2, 3, 2
0, 2, 3
4, 2, 9
2, 1, 5
7, 2, 0
3, 1, 2
1, 2, 9
0, 3, 2
6, 2, 2
7, 3, 3
2, 8, 2
8, 5, 11
0, 7, 0
2, 4, 2
8, 6, 10
3, 5, 2
3, 7, 1
3, 6, 4
2, 9, 6
0, 8, 2
9, 1, 4
1, 5, 12
4, 8, 11
5, 1, 2
8, 0, 7
6, 8, 2
4, 0, 13
2, 0, 5
2, 6, 2
1, 8, 12
0, 9, 1
3, 0, 2
1, 0, 15
1, 7, 14
6, 5, 3
7, 9, 3
5, 7, 3
7, 4, 8
5, 9, 4
4, 9, 13
