self, opp, fightsavoided
2, 6, 6
3, 6, 2
2, 0, 7
9, 0, 2
3, 8, 14
0, 8, 5
7, 1, 10
6, 0, 15
1, 8, 0
8, 1, 0
0, 9, 1
6, 9, 11
8, 2, 0
2, 8, 8
2, 7, 12
3, 9, 8
3, 1, 11
1, 3, 0
3, 7, 3
4, 6, 3
0, 3, 6
3, 2, 9
9, 8, 8
1, 0, 0
0, 4, 8
9, 2, 6
9, 1, 5
6, 8, 10
6, 2, 5
0, 7, 2
4, 2, 4
8, 9, 0
9, 6, 3
6, 3, 7
3, 5, 19
9, 7, 6
2, 4, 7
7, 3, 5
7, 0, 12
6, 4, 3
1, 2, 0
2, 1, 14
4, 3, 3
8, 4, 0
2, 9, 11
6, 1, 15
5, 6, 0
7, 8, 16
3, 4, 4
6, 7, 3
8, 3, 0
7, 5, 10
3, 0, 9
8, 0, 0
5, 1, 0
4, 0, 6
0, 6, 2
1, 6, 0
4, 7, 3
5, 3, 0
9, 5, 8
5, 2, 0
5, 4, 0
4, 5, 9
1, 9, 0
4, 1, 6
8, 6, 0
7, 4, 9
4, 8, 6
2, 3, 4
9, 4, 3
8, 7, 0
0, 2, 7
0, 5, 4
5, 9, 0
7, 2, 11
8, 5, 0
1, 5, 0
1, 7, 0
5, 7, 0
5, 8, 0
6, 5, 13
1, 4, 0
9, 3, 6
7, 6, 5
2, 5, 6
4, 9, 2
0, 1, 5
5, 0, 0
7, 9, 7
