self, opp, fightsavoided
0, 2, 3
9, 5, 0
6, 2, 7
4, 9, 7
6, 4, 5
9, 6, 0
0, 5, 13
0, 8, 10
4, 7, 11
5, 9, 9
1, 6, 9
6, 3, 13
2, 6, 2
4, 6, 6
4, 3, 11
7, 1, 1
1, 4, 9
1, 0, 9
4, 8, 5
3, 8, 0
2, 7, 2
9, 0, 0
5, 7, 3
0, 7, 7
5, 4, 6
1, 8, 16
0, 9, 5
9, 4, 0
3, 6, 0
9, 8, 0
6, 9, 6
8, 3, 0
3, 0, 0
2, 5, 7
1, 7, 9
7, 4, 5
2, 8, 2
6, 7, 8
4, 0, 1
9, 2, 0
7, 2, 10
3, 5, 0
7, 6, 7
8, 5, 0
8, 1, 0
1, 5, 12
1, 3, 10
1, 9, 20
2, 3, 13
5, 0, 4
7, 5, 0
3, 7, 0
5, 8, 7
5, 1, 7
0, 3, 11
8, 9, 0
6, 0, 10
2, 4, 7
8, 6, 0
6, 8, 10
8, 2, 0
2, 1, 2
5, 2, 3
6, 1, 5
7, 3, 16
8, 0, 0
0, 6, 10
3, 9, 0
2, 9, 5
7, 9, 3
9, 3, 0
8, 7, 0
3, 1, 0
1, 2, 4
0, 1, 11
6, 5, 6
4, 5, 4
4, 1, 2
9, 7, 0
7, 8, 3
3, 2, 0
9, 1, 0
3, 4, 0
4, 2, 8
5, 6, 3
5, 3, 13
8, 4, 0
2, 0, 4
0, 4, 6
7, 0, 7
