self, opp, fightsavoided
0, 3, 3
7, 0, 8
0, 2, 0
3, 7, 6
1, 2, 5
9, 8, 0
5, 2, 0
9, 3, 0
1, 6, 14
4, 9, 6
2, 3, 9
5, 0, 3
5, 6, 3
0, 8, 2
0, 4, 2
9, 5, 0
8, 9, 6
8, 1, 2
6, 1, 4
9, 0, 0
7, 2, 12
7, 6, 11
2, 0, 7
4, 8, 5
5, 8, 2
3, 0, 12
9, 7, 0
7, 9, 3
6, 7, 10
1, 4, 8
5, 3, 6
1, 9, 10
2, 6, 5
7, 8, 4
1, 3, 6
9, 6, 0
6, 5, 6
7, 4, 7
3, 1, 4
5, 1, 1
8, 5, 4
4, 2, 9
6, 3, 7
4, 3, 5
2, 1, 11
8, 6, 13
3, 2, 6
2, 5, 2
3, 6, 4
0, 5, 1
7, 3, 5
5, 9, 2
1, 7, 14
0, 1, 2
4, 0, 9
4, 7, 6
1, 5, 4
8, 3, 6
2, 4, 3
4, 5, 11
2, 9, 4
3, 8, 7
9, 1, 0
7, 1, 7
0, 7, 1
8, 7, 6
0, 9, 4
6, 8, 5
6, 4, 4
2, 7, 6
8, 0, 8
8, 4, 9
0, 6, 0
4, 1, 7
9, 4, 0
6, 9, 2
5, 7, 3
1, 8, 5
3, 4, 13
5, 4, 2
7, 5, 6
3, 9, 4
9, 2, 0
4, 6, 5
6, 2, 3
1, 0, 8
3, 5, 4
8, 2, 3
6, 0, 5
2, 8, 4
