approaching, opponent, attackcount
2, 4, 1
5, 8, 6
6, 8, 5
8, 0, 3
1, 8, 3
5, 3, 15
0, 9, 3
0, 7, 2
7, 9, 3
5, 0, 14
2, 0, 7
2, 7, 10
4, 2, 2
3, 8, 10
8, 7, 2
9, 7, 5
1, 6, 1
4, 0, 4
1, 7, 6
0, 1, 1
3, 2, 8
4, 8, 4
5, 1, 16
9, 6, 1
8, 6, 5
2, 6, 5
3, 0, 2
7, 4, 5
1, 4, 5
4, 9, 1
7, 1, 3
0, 8, 3
3, 6, 9
0, 5, 2
6, 0, 8
6, 5, 2
3, 7, 9
5, 4, 12
3, 9, 7
8, 4, 3
6, 4, 7
7, 3, 2
4, 3, 1
0, 4, 3
9, 0, 4
8, 3, 3
4, 7, 4
6, 2, 6
3, 1, 6
7, 2, 1
1, 0, 4
9, 4, 3
6, 9, 7
1, 2, 1
5, 2, 14
2, 9, 12
5, 6, 8
1, 9, 2
6, 7, 10
8, 2, 4
4, 1, 0
8, 9, 5
7, 5, 4
9, 3, 1
6, 3, 7
9, 1, 5
4, 6, 0
0, 2, 2
0, 6, 2
2, 1, 5
8, 1, 4
1, 5, 3
6, 1, 7
7, 8, 4
8, 5, 4
4, 5, 3
0, 3, 2
3, 4, 11
9, 8, 3
2, 5, 6
5, 9, 10
7, 0, 3
2, 8, 5
1, 3, 3
5, 7, 9
9, 2, 7
3, 5, 9
2, 3, 4
9, 5, 5
7, 6, 2
