approaching, opponent, attackcount
7, 2, 7
3, 7, 3
2, 1, 1
7, 1, 12
3, 1, 6
7, 6, 14
4, 1, 3
3, 9, 2
6, 2, 7
5, 3, 0
5, 8, 3
2, 7, 2
8, 9, 0
2, 4, 0
2, 9, 1
5, 4, 3
2, 8, 1
3, 5, 1
7, 4, 16
8, 5, 3
2, 3, 0
4, 0, 3
6, 7, 8
9, 6, 1
0, 8, 20
6, 8, 12
6, 9, 10
1, 2, 1
9, 4, 1
1, 9, 3
9, 0, 1
8, 7, 1
5, 1, 2
1, 7, 2
3, 8, 7
0, 4, 13
8, 6, 0
4, 2, 2
7, 0, 9
2, 6, 0
0, 6, 8
1, 8, 2
6, 5, 19
5, 7, 1
0, 2, 10
2, 0, 5
8, 2, 4
4, 3, 2
0, 5, 10
4, 7, 0
6, 3, 7
4, 9, 0
1, 4, 1
7, 8, 11
0, 7, 16
4, 6, 2
8, 0, 4
1, 0, 0
7, 5, 10
4, 5, 4
5, 2, 3
8, 3, 3
8, 1, 3
9, 8, 0
9, 1, 3
9, 3, 1
2, 5, 0
9, 2, 2
3, 4, 3
5, 0, 0
1, 3, 2
1, 6, 4
0, 1, 12
6, 0, 17
6, 1, 13
4, 8, 1
7, 9, 17
8, 4, 5
0, 9, 20
3, 6, 4
9, 7, 2
7, 3, 12
5, 9, 2
1, 5, 0
0, 3, 9
3, 2, 4
3, 0, 5
9, 5, 2
6, 4, 4
5, 6, 0
