approaching, opponent, attackcount
6, 2, 2
3, 7, 2
2, 7, 6
5, 3, 7
3, 4, 5
9, 8, 2
6, 7, 1
6, 3, 2
9, 1, 3
2, 9, 1
8, 0, 3
9, 4, 1
1, 6, 2
8, 9, 4
3, 8, 7
5, 4, 6
8, 4, 7
5, 8, 8
8, 7, 3
4, 6, 14
7, 2, 10
2, 3, 4
9, 6, 1
6, 1, 2
9, 7, 2
8, 5, 7
7, 1, 11
5, 2, 3
4, 2, 11
4, 8, 13
8, 1, 8
0, 4, 3
2, 4, 5
9, 0, 7
0, 3, 3
0, 9, 3
0, 1, 1
5, 7, 2
9, 3, 2
1, 7, 1
6, 4, 2
3, 5, 7
3, 6, 3
7, 9, 13
7, 3, 11
1, 8, 2
3, 1, 5
5, 0, 6
6, 9, 1
0, 2, 2
7, 8, 10
1, 4, 2
9, 5, 0
7, 6, 21
4, 1, 10
0, 6, 3
4, 5, 8
1, 2, 1
3, 2, 9
1, 3, 3
4, 7, 8
7, 4, 10
6, 8, 0
4, 0, 15
8, 6, 1
0, 7, 2
7, 5, 12
6, 0, 2
5, 1, 6
6, 5, 2
9, 2, 1
7, 0, 9
0, 8, 0
2, 8, 3
8, 2, 3
0, 5, 2
5, 6, 3
3, 9, 7
3, 0, 5
1, 5, 7
2, 6, 3
4, 9, 17
8, 3, 5
5, 9, 5
1, 9, 3
2, 0, 1
2, 1, 2
4, 3, 7
1, 0, 2
2, 5, 3
