winner, loser, victorycount
9, 4, 0
5, 8, 0
8, 6, 5
1, 5, 12
7, 8, 3
5, 6, 0
5, 2, 0
8, 3, 7
4, 0, 11
8, 2, 0
6, 3, 9
4, 2, 0
5, 4, 2
5, 1, 0
2, 1, 10
3, 6, 0
1, 6, 18
2, 9, 16
1, 4, 15
3, 4, 2
6, 4, 11
3, 0, 10
3, 5, 5
8, 7, 10
7, 3, 8
2, 6, 10
3, 2, 0
4, 8, 0
1, 8, 14
8, 9, 9
4, 6, 0
7, 1, 0
2, 8, 15
5, 3, 5
2, 3, 9
0, 4, 0
7, 2, 0
0, 9, 0
4, 9, 8
1, 0, 9
4, 1, 0
6, 7, 7
1, 9, 11
9, 1, 0
6, 9, 8
3, 9, 4
9, 7, 0
2, 0, 7
0, 2, 0
5, 7, 0
0, 3, 0
5, 9, 9
1, 7, 12
6, 8, 4
8, 5, 12
1, 3, 11
7, 4, 7
0, 1, 0
5, 0, 11
7, 0, 10
9, 5, 0
6, 0, 10
9, 3, 0
0, 7, 0
9, 8, 0
8, 0, 10
9, 2, 0
8, 4, 8
6, 5, 6
0, 6, 0
7, 5, 8
8, 1, 0
7, 6, 1
6, 1, 0
2, 7, 9
3, 8, 0
3, 7, 0
6, 2, 0
4, 7, 0
9, 6, 0
4, 5, 7
2, 5, 7
0, 5, 0
9, 0, 5
7, 9, 12
1, 2, 9
0, 8, 0
2, 4, 8
3, 1, 0
4, 3, 5
