winner, loser, victorycount
5, 8, 16
3, 6, 8
3, 0, 0
6, 0, 0
2, 3, 11
3, 9, 0
9, 8, 6
4, 0, 0
2, 5, 6
1, 7, 0
6, 9, 0
4, 1, 7
4, 8, 3
0, 9, 0
8, 2, 0
5, 4, 11
6, 5, 0
0, 5, 5
2, 4, 10
7, 0, 0
3, 5, 0
0, 4, 6
1, 4, 0
6, 8, 0
8, 9, 0
2, 0, 13
7, 2, 0
8, 0, 0
1, 9, 0
1, 0, 0
1, 8, 0
3, 7, 5
9, 5, 19
4, 7, 0
6, 4, 0
3, 1, 11
6, 7, 0
5, 6, 10
4, 3, 0
6, 3, 0
2, 8, 16
0, 7, 5
6, 1, 7
3, 2, 0
0, 6, 7
0, 2, 0
8, 4, 4
5, 9, 0
5, 3, 13
8, 6, 4
8, 7, 0
9, 1, 4
9, 7, 11
0, 3, 12
2, 9, 7
9, 4, 13
1, 3, 0
4, 9, 0
5, 2, 0
7, 8, 15
7, 4, 11
3, 8, 8
2, 6, 13
2, 7, 14
4, 5, 0
9, 3, 15
5, 7, 10
0, 1, 6
9, 0, 15
5, 0, 7
7, 6, 8
9, 6, 10
9, 2, 8
3, 4, 7
8, 5, 0
1, 2, 0
7, 9, 0
7, 3, 2
6, 2, 0
4, 6, 10
1, 6, 0
5, 1, 13
2, 1, 10
8, 3, 0
4, 2, 0
0, 8, 5
1, 5, 0
8, 1, 3
7, 5, 0
7, 1, 10
