winner, loser, victorycount
6, 0, 8
8, 7, 0
5, 4, 7
5, 9, 10
2, 1, 0
4, 3, 0
3, 9, 18
9, 3, 0
4, 0, 0
2, 3, 0
6, 7, 9
3, 7, 13
8, 0, 0
2, 0, 0
2, 7, 0
7, 1, 0
7, 6, 0
0, 4, 10
9, 5, 0
8, 2, 0
6, 3, 0
0, 2, 9
4, 9, 0
3, 4, 14
2, 9, 0
2, 5, 0
2, 6, 0
3, 2, 10
1, 2, 11
5, 8, 8
5, 1, 10
5, 6, 13
0, 7, 8
0, 8, 15
7, 3, 0
9, 8, 8
9, 7, 13
0, 3, 0
1, 8, 6
1, 5, 0
9, 4, 11
4, 8, 4
1, 9, 0
1, 3, 0
7, 4, 9
9, 1, 9
4, 2, 0
3, 0, 15
4, 5, 0
3, 5, 18
3, 8, 11
7, 0, 0
6, 8, 4
0, 5, 0
6, 5, 0
0, 1, 0
4, 6, 0
8, 4, 4
5, 2, 8
6, 9, 0
8, 9, 0
4, 1, 0
2, 4, 5
1, 4, 11
2, 8, 3
8, 1, 0
7, 2, 12
0, 6, 0
9, 2, 6
5, 7, 4
3, 6, 17
9, 6, 16
1, 0, 9
7, 9, 0
5, 3, 0
9, 0, 7
6, 2, 13
3, 1, 17
1, 6, 2
8, 3, 0
7, 8, 4
0, 9, 0
8, 6, 0
1, 7, 9
6, 1, 5
5, 0, 9
7, 5, 0
4, 7, 0
8, 5, 0
6, 4, 8
