who, energy-over-distance, energy-over-time
2, 1.2776119402985076, 0.47844988200223576
8, 1.2764589515331355, 0.4808719413737424
5, 1.4984802431610942, 0.5204943485281331
4, 1.4886261866380082, 0.5161470624767109
1, 1.4521059178958593, 0.5074524903738666
3, 1.448470920982853, 0.508880884362191
6, 1.2182378711666397, 0.4662774810582536
0, 1.4474749252155552, 0.5108682151285555
7, 1.2440378961123815, 0.47298472239473355
9, 1.4231637437055045, 0.5090050925350889
