self, opp, fightsavoided
5, 2, 0
7, 9, 0
1, 8, 3
4, 8, 10
5, 1, 7
7, 3, 4
3, 2, 2
0, 3, 9
6, 3, 10
1, 5, 9
8, 5, 7
8, 0, 1
5, 3, 7
6, 2, 1
7, 0, 1
8, 2, 5
4, 9, 2
5, 8, 1
6, 5, 14
3, 5, 6
3, 6, 3
4, 7, 3
0, 7, 4
4, 2, 0
7, 1, 10
9, 7, 6
3, 1, 6
3, 9, 0
9, 0, 5
3, 4, 2
0, 5, 7
5, 9, 1
7, 8, 2
4, 5, 6
7, 6, 4
2, 3, 9
3, 8, 0
2, 7, 6
8, 9, 0
1, 3, 11
2, 4, 11
6, 7, 5
1, 4, 3
0, 6, 5
6, 0, 0
2, 8, 9
6, 1, 9
8, 7, 6
6, 9, 0
5, 7, 6
4, 3, 2
8, 4, 10
1, 2, 3
0, 9, 5
0, 4, 12
2, 6, 4
1, 7, 6
7, 4, 6
2, 0, 0
9, 3, 11
9, 8, 5
2, 9, 2
9, 5, 10
9, 6, 4
6, 8, 4
2, 1, 8
7, 5, 17
5, 0, 1
3, 7, 6
7, 2, 1
1, 0, 2
9, 4, 6
4, 0, 1
1, 9, 2
0, 2, 6
8, 6, 2
8, 1, 7
0, 1, 7
5, 6, 2
3, 0, 0
5, 4, 7
8, 3, 4
9, 1, 6
6, 4, 6
1, 6, 3
9, 2, 5
2, 5, 10
0, 8, 9
4, 1, 7
4, 6, 3
