winner, loser, victorycount
2, 0, 2
9, 8, 4
3, 9, 10
7, 5, 3
2, 6, 1
0, 7, 2
4, 5, 6
1, 0, 11
7, 8, 4
9, 4, 6
8, 2, 2
4, 1, 6
5, 8, 3
7, 2, 2
8, 9, 2
9, 7, 3
6, 0, 7
5, 6, 2
5, 3, 2
0, 2, 4
7, 1, 1
2, 9, 2
4, 7, 5
0, 1, 5
4, 0, 9
3, 4, 9
2, 1, 1
5, 4, 5
0, 9, 6
1, 2, 10
4, 2, 8
9, 3, 8
9, 0, 6
7, 4, 1
3, 1, 8
6, 5, 3
9, 6, 5
9, 1, 3
3, 6, 8
5, 0, 1
6, 7, 4
0, 5, 10
8, 6, 1
4, 3, 7
6, 1, 4
8, 3, 2
4, 8, 12
5, 1, 5
9, 5, 7
1, 3, 8
8, 1, 1
3, 2, 6
7, 9, 1
7, 0, 4
6, 9, 2
5, 2, 3
6, 8, 7
6, 3, 7
6, 4, 1
5, 7, 4
3, 0, 9
1, 6, 12
5, 9, 0
0, 6, 8
0, 3, 5
8, 0, 1
0, 4, 8
3, 5, 11
7, 3, 6
3, 7, 9
8, 5, 0
7, 6, 1
3, 8, 12
0, 8, 10
4, 9, 2
8, 7, 2
2, 7, 1
1, 5, 8
8, 4, 0
2, 5, 1
2, 3, 4
1, 9, 5
4, 6, 9
1, 4, 10
6, 2, 1
9, 2, 5
1, 8, 7
2, 8, 2
1, 7, 16
2, 4, 3
