winner, loser, victorycount
0, 4, 7
4, 9, 8
7, 3, 6
5, 6, 3
4, 5, 4
9, 8, 10
7, 6, 3
0, 6, 0
4, 7, 10
2, 8, 4
1, 8, 6
2, 7, 4
8, 2, 4
5, 8, 2
1, 0, 7
8, 0, 2
4, 3, 14
8, 1, 2
5, 3, 9
0, 7, 2
0, 3, 8
3, 8, 0
3, 0, 1
2, 4, 4
4, 6, 5
4, 2, 12
4, 1, 5
3, 5, 3
0, 9, 5
0, 2, 7
7, 1, 0
3, 9, 0
1, 4, 12
1, 3, 5
1, 5, 8
2, 0, 4
9, 1, 3
2, 1, 1
7, 8, 1
6, 7, 7
1, 2, 9
0, 5, 5
0, 8, 6
6, 1, 3
8, 6, 5
3, 4, 4
0, 1, 3
8, 3, 4
3, 2, 1
6, 4, 5
8, 7, 3
2, 6, 7
6, 9, 3
1, 6, 6
6, 5, 8
6, 8, 5
5, 0, 5
9, 3, 11
5, 1, 1
9, 4, 7
2, 9, 3
6, 2, 2
7, 5, 2
6, 0, 5
4, 0, 13
3, 1, 1
9, 0, 10
7, 2, 2
9, 5, 9
9, 6, 6
2, 5, 4
7, 9, 0
4, 8, 10
2, 3, 3
8, 5, 4
9, 7, 13
8, 4, 4
1, 9, 6
8, 9, 4
5, 2, 5
6, 3, 7
5, 4, 7
3, 7, 5
5, 7, 7
7, 4, 0
9, 2, 5
7, 0, 0
3, 6, 2
5, 9, 5
1, 7, 7
