winner, loser, victorycount
3, 5, 3
1, 5, 12
9, 0, 4
1, 0, 8
9, 3, 5
5, 1, 4
7, 4, 7
2, 9, 5
3, 1, 5
2, 3, 0
8, 9, 2
1, 6, 5
4, 9, 3
3, 4, 3
4, 3, 1
0, 7, 4
3, 9, 4
2, 6, 0
3, 2, 2
9, 7, 6
2, 5, 1
1, 2, 14
1, 8, 24
7, 0, 3
6, 9, 1
7, 5, 2
8, 4, 4
6, 8, 6
9, 6, 10
6, 2, 3
4, 5, 0
4, 8, 2
9, 1, 8
4, 7, 2
0, 1, 6
4, 6, 5
3, 7, 1
8, 6, 1
9, 2, 10
0, 6, 11
5, 0, 8
9, 5, 6
6, 7, 3
8, 7, 1
5, 2, 5
6, 4, 3
2, 1, 2
0, 4, 16
4, 1, 2
3, 6, 1
4, 2, 3
5, 7, 9
6, 5, 3
7, 9, 8
6, 1, 4
8, 1, 1
7, 2, 4
5, 6, 8
0, 2, 5
8, 0, 2
2, 0, 4
7, 1, 4
0, 5, 3
7, 6, 6
2, 8, 3
6, 3, 6
3, 8, 3
4, 0, 5
1, 9, 8
5, 4, 6
8, 5, 1
7, 3, 3
5, 8, 2
3, 0, 1
8, 3, 1
0, 3, 5
6, 0, 3
0, 8, 6
1, 3, 14
1, 7, 7
5, 9, 7
8, 2, 0
9, 4, 15
2, 4, 3
7, 8, 3
0, 9, 9
5, 3, 7
2, 7, 0
1, 4, 11
9, 8, 13
