winner, loser, victorycount
3, 4, 8
8, 0, 4
1, 8, 7
9, 4, 4
3, 9, 11
9, 2, 6
3, 7, 11
1, 7, 8
5, 8, 7
9, 5, 9
4, 1, 1
2, 9, 4
3, 8, 5
2, 4, 5
0, 5, 3
7, 6, 2
6, 4, 3
5, 7, 7
2, 3, 7
9, 6, 10
4, 3, 3
9, 1, 3
7, 1, 3
2, 5, 2
0, 1, 2
8, 7, 3
6, 2, 0
7, 3, 7
7, 5, 3
7, 2, 2
5, 0, 6
0, 9, 3
1, 6, 2
0, 7, 10
8, 9, 8
4, 6, 2
8, 6, 5
7, 0, 2
9, 0, 7
5, 3, 3
6, 0, 1
6, 8, 0
6, 1, 2
2, 7, 6
4, 0, 2
9, 7, 8
0, 4, 6
2, 8, 5
0, 8, 8
6, 7, 1
0, 6, 7
4, 7, 5
4, 5, 2
1, 4, 7
1, 5, 8
9, 8, 11
6, 9, 0
1, 9, 4
4, 9, 3
8, 4, 6
1, 0, 6
8, 1, 8
1, 2, 6
2, 1, 6
7, 8, 4
6, 5, 0
5, 9, 6
2, 0, 3
7, 4, 3
8, 3, 2
9, 3, 5
5, 1, 6
5, 4, 3
2, 6, 2
4, 8, 3
0, 3, 11
8, 5, 8
7, 9, 0
0, 2, 4
3, 0, 9
5, 2, 6
3, 5, 10
3, 6, 9
3, 2, 8
1, 3, 11
6, 3, 1
5, 6, 6
3, 1, 6
4, 2, 3
8, 2, 5
