winner, loser, victorycount
5, 6, 3
4, 3, 8
9, 1, 0
7, 8, 1
0, 5, 3
1, 6, 2
8, 4, 2
7, 9, 5
8, 0, 0
7, 4, 3
9, 5, 1
2, 1, 2
7, 1, 1
3, 9, 20
0, 9, 4
6, 0, 10
1, 3, 2
3, 2, 8
9, 3, 4
4, 7, 9
8, 7, 2
4, 2, 2
2, 4, 4
9, 6, 4
6, 8, 17
2, 0, 3
6, 3, 8
2, 9, 7
4, 0, 6
3, 0, 11
7, 3, 2
0, 3, 6
0, 6, 4
9, 2, 1
0, 1, 2
8, 5, 0
9, 0, 1
1, 9, 1
5, 9, 2
0, 4, 1
2, 7, 11
3, 8, 22
3, 7, 10
5, 4, 1
0, 7, 2
1, 5, 0
5, 1, 3
9, 4, 0
3, 4, 13
1, 2, 2
1, 4, 0
4, 9, 6
5, 8, 4
2, 8, 5
2, 3, 9
6, 4, 8
7, 2, 1
8, 3, 1
1, 0, 1
9, 8, 6
5, 2, 2
0, 2, 1
3, 6, 11
6, 9, 16
4, 6, 9
8, 9, 1
4, 1, 10
9, 7, 1
4, 8, 6
6, 2, 9
5, 7, 5
5, 3, 3
5, 0, 1
8, 2, 2
2, 6, 8
3, 1, 8
1, 7, 1
3, 5, 15
6, 7, 14
7, 5, 1
7, 6, 2
4, 5, 4
2, 5, 1
6, 5, 12
7, 0, 2
0, 8, 2
6, 1, 17
8, 1, 2
1, 8, 1
8, 6, 6
