winner, loser, victorycount
4, 2, 1
4, 9, 4
5, 3, 0
0, 6, 8
8, 4, 2
5, 1, 2
0, 8, 12
7, 3, 4
3, 1, 1
4, 5, 0
5, 4, 2
7, 5, 7
8, 9, 6
3, 5, 2
6, 1, 9
2, 6, 10
2, 1, 5
6, 3, 21
1, 9, 6
1, 4, 5
9, 7, 1
6, 0, 12
1, 3, 2
7, 0, 4
6, 5, 17
7, 6, 6
3, 2, 1
9, 6, 2
5, 9, 0
0, 5, 5
4, 3, 2
5, 2, 1
0, 4, 6
3, 4, 10
9, 3, 3
3, 9, 6
2, 9, 6
8, 2, 1
6, 4, 10
5, 0, 2
9, 2, 2
4, 0, 1
1, 6, 16
7, 4, 11
6, 9, 17
0, 2, 6
3, 6, 6
4, 6, 0
7, 9, 6
7, 8, 2
7, 2, 6
2, 4, 8
8, 0, 2
9, 8, 2
4, 1, 0
3, 0, 2
8, 7, 1
5, 8, 0
9, 5, 5
1, 5, 4
3, 7, 3
4, 7, 0
2, 8, 5
5, 7, 1
0, 7, 10
5, 6, 3
9, 4, 2
8, 1, 3
0, 3, 15
8, 3, 1
8, 6, 2
4, 8, 3
2, 5, 7
0, 1, 3
6, 7, 9
9, 1, 0
2, 3, 3
1, 8, 7
0, 9, 13
8, 5, 2
1, 7, 5
3, 8, 1
9, 0, 0
1, 0, 6
1, 2, 7
6, 2, 12
7, 1, 3
6, 8, 14
2, 7, 5
2, 0, 4
