winner, loser, victorycount
7, 4, 1
6, 2, 0
6, 7, 1
5, 6, 5
1, 9, 2
8, 1, 6
9, 8, 0
4, 1, 13
2, 3, 4
2, 7, 3
8, 6, 1
8, 3, 16
7, 5, 4
3, 0, 7
7, 8, 1
6, 8, 2
6, 4, 5
3, 4, 19
2, 1, 3
8, 4, 1
3, 8, 8
5, 1, 3
2, 9, 5
0, 6, 1
1, 6, 4
0, 7, 2
5, 9, 3
6, 1, 4
9, 6, 3
7, 6, 2
0, 8, 3
4, 7, 12
0, 3, 3
8, 0, 2
6, 0, 1
4, 8, 11
1, 0, 2
2, 5, 3
6, 9, 5
4, 5, 13
3, 9, 12
9, 4, 5
8, 9, 5
3, 6, 8
3, 2, 17
7, 9, 6
4, 2, 8
4, 6, 11
9, 5, 1
9, 0, 1
2, 6, 5
9, 1, 0
2, 0, 8
4, 0, 6
1, 2, 2
0, 5, 3
9, 7, 0
1, 7, 3
5, 2, 4
9, 2, 1
8, 7, 6
8, 2, 2
5, 3, 3
4, 9, 18
2, 8, 1
5, 4, 11
1, 3, 0
1, 4, 1
3, 5, 8
0, 2, 6
1, 8, 5
5, 7, 1
0, 4, 6
5, 8, 5
5, 0, 5
0, 9, 5
8, 5, 5
7, 1, 5
9, 3, 1
7, 0, 1
7, 2, 4
6, 3, 4
3, 7, 11
1, 5, 3
3, 1, 11
0, 1, 3
2, 4, 3
4, 3, 19
7, 3, 4
6, 5, 3
