approaching, opponent, attackcount
9, 4, 14
5, 6, 10
2, 3, 2
4, 3, 6
8, 1, 3
8, 6, 3
0, 7, 10
9, 8, 1
9, 2, 1
3, 8, 2
2, 8, 0
7, 0, 5
5, 4, 18
8, 7, 8
5, 1, 3
5, 2, 1
0, 4, 11
7, 9, 2
3, 1, 2
3, 6, 3
4, 5, 9
0, 2, 1
4, 7, 10
2, 5, 18
0, 3, 1
6, 3, 2
2, 0, 0
0, 1, 1
9, 5, 11
9, 6, 4
4, 2, 3
1, 6, 3
7, 3, 2
3, 9, 2
1, 3, 4
4, 1, 1
5, 7, 6
1, 2, 5
4, 0, 3
2, 7, 5
7, 4, 15
4, 9, 5
1, 9, 14
5, 8, 2
1, 7, 14
5, 0, 1
8, 2, 0
3, 5, 9
8, 3, 3
3, 7, 5
0, 6, 6
6, 1, 4
7, 2, 0
7, 1, 0
9, 7, 7
6, 9, 2
8, 0, 4
3, 0, 1
8, 4, 13
9, 3, 0
1, 4, 7
4, 6, 3
7, 6, 3
1, 0, 5
6, 8, 4
5, 3, 0
6, 5, 7
0, 9, 3
6, 7, 4
6, 2, 1
9, 0, 3
2, 1, 3
3, 4, 9
2, 9, 7
5, 9, 5
8, 9, 3
8, 5, 10
6, 0, 4
2, 4, 10
0, 8, 0
7, 5, 8
1, 5, 12
9, 1, 2
3, 2, 1
0, 5, 12
4, 8, 3
2, 6, 5
6, 4, 11
7, 8, 2
1, 8, 2
