approaching, opponent, attackcount
8, 4, 2
4, 9, 2
3, 0, 8
9, 7, 15
2, 9, 3
0, 7, 10
5, 2, 11
1, 7, 20
2, 4, 2
5, 7, 19
7, 6, 4
0, 6, 0
7, 5, 0
3, 9, 3
1, 0, 6
5, 6, 4
3, 2, 15
9, 1, 2
3, 4, 1
1, 8, 2
1, 3, 3
7, 9, 3
6, 9, 4
1, 4, 4
5, 1, 5
8, 1, 7
9, 0, 4
7, 4, 1
4, 8, 5
2, 5, 0
2, 7, 10
9, 4, 3
4, 6, 3
3, 8, 10
8, 9, 2
8, 7, 12
2, 0, 2
3, 1, 2
5, 4, 3
2, 1, 3
6, 3, 3
9, 3, 1
2, 6, 1
0, 2, 10
9, 8, 4
4, 3, 1
6, 2, 19
9, 2, 11
0, 1, 2
3, 7, 15
2, 3, 4
8, 6, 0
6, 7, 14
1, 2, 9
2, 8, 4
7, 1, 4
0, 9, 1
0, 8, 3
5, 9, 2
5, 0, 2
8, 5, 0
1, 6, 4
7, 8, 2
5, 3, 2
4, 2, 18
6, 8, 4
7, 0, 0
3, 6, 3
9, 5, 3
4, 0, 2
7, 2, 8
6, 4, 4
6, 1, 3
9, 6, 3
4, 1, 1
1, 5, 3
8, 3, 3
5, 8, 2
8, 2, 15
0, 5, 5
7, 3, 2
1, 9, 2
6, 0, 4
3, 5, 0
4, 7, 12
0, 4, 5
0, 3, 4
6, 5, 5
4, 5, 2
8, 0, 4
