approaching, opponent, attackcount
3, 8, 1
0, 8, 2
4, 9, 13
7, 3, 6
7, 5, 8
9, 8, 3
4, 1, 3
7, 6, 2
4, 6, 1
3, 7, 1
6, 3, 5
9, 6, 1
9, 5, 8
6, 7, 2
1, 9, 9
2, 7, 4
6, 4, 0
0, 2, 6
5, 6, 2
5, 7, 3
9, 2, 3
5, 4, 4
8, 6, 3
0, 4, 2
1, 2, 7
7, 1, 2
8, 7, 2
2, 5, 14
1, 8, 0
0, 9, 15
3, 0, 12
9, 0, 6
4, 7, 3
1, 7, 2
4, 8, 2
1, 0, 10
5, 3, 4
6, 0, 7
6, 9, 9
7, 8, 3
6, 2, 7
4, 2, 7
1, 5, 9
5, 8, 2
3, 4, 4
2, 0, 3
7, 4, 2
8, 4, 2
3, 6, 3
9, 4, 1
5, 1, 6
2, 6, 1
4, 5, 12
5, 9, 6
0, 6, 2
1, 3, 5
8, 2, 2
4, 0, 7
3, 1, 0
8, 0, 6
8, 1, 1
6, 8, 0
0, 3, 5
3, 5, 10
3, 9, 20
2, 8, 2
6, 1, 1
1, 6, 3
2, 9, 11
9, 1, 0
2, 4, 2
7, 9, 11
5, 2, 1
8, 5, 4
0, 1, 2
4, 3, 6
0, 7, 5
1, 4, 2
2, 3, 5
8, 9, 16
9, 3, 4
7, 0, 8
8, 3, 5
2, 1, 1
0, 5, 14
5, 0, 7
3, 2, 7
6, 5, 10
9, 7, 2
7, 2, 8
