approaching, opponent, attackcount
0, 8, 0
3, 4, 1
8, 4, 4
8, 2, 2
8, 1, 1
6, 5, 0
9, 3, 13
7, 3, 10
6, 4, 2
3, 6, 17
6, 9, 4
6, 3, 10
5, 9, 13
9, 6, 10
1, 4, 5
5, 1, 3
4, 8, 2
6, 1, 6
5, 7, 3
6, 2, 6
8, 5, 3
7, 5, 1
4, 6, 19
0, 7, 2
1, 5, 2
0, 1, 3
3, 5, 3
1, 2, 1
4, 7, 2
1, 9, 16
5, 3, 5
3, 8, 2
0, 5, 1
8, 9, 13
9, 5, 5
0, 6, 16
0, 9, 12
8, 7, 2
3, 1, 3
7, 0, 2
1, 3, 8
4, 1, 4
2, 0, 2
4, 3, 12
9, 2, 1
0, 4, 1
1, 0, 4
5, 2, 1
4, 5, 4
2, 7, 6
9, 8, 1
2, 5, 4
8, 3, 7
8, 0, 2
6, 7, 2
0, 3, 5
2, 9, 9
3, 2, 3
6, 0, 1
7, 8, 1
2, 6, 13
1, 7, 1
9, 7, 1
7, 6, 12
7, 1, 1
3, 9, 11
0, 2, 2
6, 8, 4
7, 4, 3
8, 6, 13
5, 4, 2
1, 6, 17
4, 9, 6
4, 2, 2
3, 7, 2
9, 1, 4
9, 0, 0
5, 0, 2
1, 8, 2
7, 2, 0
5, 8, 4
2, 1, 1
2, 3, 5
2, 8, 2
5, 6, 17
4, 0, 3
9, 4, 1
2, 4, 2
7, 9, 13
3, 0, 1
