self, opp, fightsavoided
6, 5, 14
4, 9, 6
8, 4, 6
7, 1, 0
2, 0, 4
2, 1, 4
9, 0, 4
3, 9, 7
7, 0, 0
0, 8, 0
7, 6, 0
8, 6, 1
5, 1, 4
8, 5, 3
5, 3, 3
6, 7, 7
0, 2, 0
5, 2, 6
1, 9, 6
8, 0, 7
8, 3, 5
8, 9, 10
4, 0, 3
5, 0, 5
6, 3, 4
1, 0, 8
1, 8, 7
1, 4, 10
8, 7, 7
0, 7, 0
2, 3, 8
9, 7, 4
3, 5, 10
5, 9, 4
0, 4, 0
9, 2, 4
3, 1, 4
3, 8, 4
0, 6, 0
1, 6, 8
1, 3, 13
7, 4, 0
9, 4, 5
1, 7, 9
7, 5, 0
4, 7, 6
4, 3, 7
6, 8, 5
2, 4, 7
1, 5, 8
5, 4, 2
2, 8, 8
3, 4, 7
9, 8, 5
6, 9, 5
7, 8, 0
8, 1, 2
6, 2, 6
6, 0, 7
5, 7, 1
0, 3, 0
4, 8, 1
4, 5, 6
0, 1, 0
6, 1, 9
0, 5, 0
7, 9, 0
2, 6, 10
2, 9, 4
1, 2, 10
4, 6, 13
9, 6, 2
3, 0, 10
8, 2, 5
9, 1, 5
3, 6, 9
0, 9, 0
5, 8, 7
4, 2, 7
9, 5, 10
2, 7, 7
3, 2, 2
7, 3, 0
6, 4, 10
5, 6, 6
9, 3, 7
4, 1, 8
7, 2, 0
2, 5, 6
3, 7, 6
