self, opp, fightsavoided
4, 8, 3
3, 1, 8
9, 3, 4
5, 0, 8
0, 2, 0
2, 0, 8
6, 3, 7
3, 4, 4
8, 1, 0
9, 5, 1
6, 4, 5
2, 6, 3
0, 3, 0
7, 6, 3
2, 4, 6
7, 8, 2
4, 1, 1
8, 7, 0
2, 7, 11
9, 8, 1
1, 4, 4
0, 7, 0
8, 5, 0
3, 7, 7
1, 6, 8
1, 8, 11
2, 9, 10
3, 5, 2
6, 8, 11
7, 3, 1
9, 2, 10
0, 1, 0
7, 0, 8
0, 5, 0
6, 7, 6
9, 6, 11
5, 9, 4
2, 1, 5
5, 8, 15
6, 9, 12
8, 9, 0
7, 5, 5
5, 3, 2
9, 1, 6
2, 3, 5
0, 6, 0
5, 4, 3
7, 1, 9
7, 4, 1
8, 4, 0
8, 2, 0
5, 1, 5
7, 9, 5
0, 8, 0
9, 0, 5
4, 5, 5
1, 0, 2
3, 9, 6
5, 2, 6
4, 9, 4
1, 2, 11
6, 0, 5
1, 9, 8
2, 5, 9
0, 9, 0
5, 6, 4
1, 5, 6
3, 6, 3
1, 3, 7
2, 8, 10
7, 2, 2
9, 4, 9
4, 3, 3
4, 2, 7
9, 7, 9
3, 0, 4
8, 6, 0
8, 3, 0
4, 7, 9
0, 4, 0
6, 1, 13
4, 0, 3
6, 2, 5
3, 8, 7
1, 7, 15
8, 0, 0
4, 6, 7
3, 2, 9
5, 7, 9
6, 5, 7
