winner, loser, victorycount
2, 0, 20
0, 2, 2
7, 2, 5
3, 6, 7
2, 7, 14
5, 3, 3
3, 5, 3
4, 0, 3
7, 9, 2
0, 3, 2
6, 8, 3
9, 4, 5
6, 9, 7
6, 5, 2
2, 6, 21
8, 3, 1
4, 5, 3
5, 8, 0
2, 9, 18
9, 5, 3
1, 9, 3
9, 0, 3
2, 4, 22
4, 1, 2
1, 2, 4
6, 7, 5
1, 0, 1
0, 7, 2
0, 9, 5
3, 0, 5
8, 4, 4
4, 7, 2
1, 6, 7
6, 0, 6
2, 3, 20
1, 3, 6
5, 1, 3
6, 2, 5
3, 8, 7
3, 9, 3
7, 3, 2
5, 6, 3
9, 2, 1
4, 2, 1
6, 1, 2
5, 7, 3
1, 7, 6
5, 0, 3
8, 1, 4
0, 4, 5
9, 6, 2
4, 9, 7
8, 7, 0
9, 8, 3
7, 8, 2
9, 7, 3
9, 1, 8
8, 5, 3
8, 6, 2
2, 1, 21
0, 5, 2
5, 4, 0
7, 5, 5
1, 4, 7
6, 3, 2
0, 8, 1
3, 4, 4
8, 9, 2
4, 3, 4
6, 4, 2
4, 6, 3
2, 8, 17
0, 1, 5
4, 8, 4
1, 8, 7
8, 0, 2
7, 6, 1
7, 4, 4
3, 7, 3
5, 9, 4
7, 1, 7
3, 1, 6
0, 6, 4
5, 2, 2
9, 3, 5
8, 2, 6
1, 5, 2
7, 0, 0
2, 5, 15
3, 2, 4
