winner, loser, victorycount
8, 0, 11
0, 8, 3
7, 1, 5
4, 5, 4
4, 3, 6
2, 1, 4
6, 0, 2
1, 2, 3
0, 2, 6
7, 2, 6
0, 1, 4
7, 6, 6
6, 4, 1
2, 7, 0
9, 6, 15
1, 4, 2
8, 7, 1
5, 7, 1
9, 2, 13
2, 9, 1
9, 5, 8
5, 2, 0
3, 8, 0
8, 5, 13
9, 0, 20
8, 3, 11
5, 3, 2
9, 3, 11
4, 2, 6
0, 5, 8
5, 9, 2
3, 6, 3
9, 8, 16
2, 5, 2
5, 6, 2
7, 3, 8
2, 6, 1
1, 8, 0
1, 7, 2
8, 1, 6
6, 8, 3
2, 3, 2
4, 0, 4
7, 9, 10
0, 7, 7
4, 1, 11
3, 4, 1
6, 7, 4
6, 1, 3
6, 2, 2
1, 0, 3
4, 8, 2
0, 6, 6
6, 3, 4
3, 9, 1
3, 0, 5
2, 4, 5
3, 7, 2
9, 1, 23
5, 4, 1
8, 6, 3
4, 7, 5
7, 8, 4
1, 3, 2
1, 6, 4
7, 5, 6
8, 2, 8
8, 9, 6
0, 9, 8
3, 1, 2
4, 6, 7
2, 0, 2
6, 5, 1
1, 9, 1
7, 4, 12
7, 0, 5
3, 5, 0
5, 0, 3
8, 4, 11
0, 4, 8
9, 4, 8
1, 5, 1
0, 3, 8
9, 7, 7
5, 8, 3
2, 8, 2
3, 2, 2
5, 1, 2
6, 9, 1
4, 9, 4
