winner, loser, victorycount
8, 3, 9
4, 9, 3
8, 1, 2
5, 3, 2
1, 7, 2
0, 3, 9
6, 4, 8
1, 9, 4
3, 1, 4
6, 2, 9
9, 6, 2
4, 0, 3
2, 9, 4
1, 5, 2
4, 2, 4
7, 9, 3
5, 0, 3
3, 9, 6
6, 9, 7
6, 5, 10
9, 0, 6
6, 1, 14
5, 4, 2
9, 8, 9
8, 0, 2
2, 6, 5
3, 7, 9
1, 0, 1
3, 2, 8
7, 0, 3
6, 0, 14
6, 8, 12
9, 2, 4
6, 7, 12
2, 4, 3
4, 6, 3
0, 4, 8
7, 6, 3
7, 2, 4
9, 5, 8
2, 3, 3
0, 7, 12
3, 8, 10
3, 4, 1
9, 1, 5
5, 6, 2
0, 6, 9
9, 7, 6
7, 3, 3
9, 4, 3
5, 7, 2
8, 4, 6
8, 9, 4
0, 8, 13
5, 9, 2
2, 1, 3
2, 5, 4
2, 0, 0
8, 7, 3
0, 1, 6
4, 5, 3
1, 4, 4
0, 9, 10
5, 8, 5
2, 7, 6
3, 5, 5
6, 3, 13
5, 1, 2
7, 1, 4
8, 2, 4
7, 8, 0
9, 3, 7
8, 5, 3
7, 5, 4
2, 8, 1
7, 4, 4
1, 8, 2
8, 6, 4
3, 6, 6
3, 0, 6
1, 2, 1
4, 8, 1
4, 3, 4
0, 5, 12
5, 2, 4
4, 7, 0
1, 6, 1
4, 1, 2
0, 2, 7
1, 3, 2
