approaching, opponent, attackcount
0, 5, 2
8, 4, 0
9, 2, 1
9, 0, 1
1, 0, 0
9, 1, 13
7, 5, 0
9, 3, 11
7, 1, 3
4, 7, 15
3, 9, 3
7, 2, 0
2, 7, 12
5, 9, 2
3, 1, 14
1, 6, 1
8, 9, 1
8, 5, 1
8, 1, 12
2, 3, 9
8, 2, 1
1, 4, 0
2, 8, 7
6, 0, 3
0, 6, 6
3, 8, 3
7, 9, 0
7, 3, 2
7, 8, 1
1, 9, 0
7, 4, 0
9, 5, 2
4, 5, 2
6, 1, 11
5, 0, 1
5, 2, 4
3, 6, 6
3, 0, 3
5, 3, 10
5, 1, 15
6, 4, 1
1, 7, 4
3, 2, 1
8, 3, 6
7, 0, 0
4, 1, 13
2, 4, 1
9, 4, 1
6, 9, 1
5, 8, 10
9, 8, 11
6, 3, 4
4, 2, 1
9, 7, 15
5, 7, 9
0, 4, 2
6, 7, 8
0, 3, 12
7, 6, 0
3, 4, 1
8, 6, 6
3, 5, 1
0, 1, 14
6, 8, 6
1, 8, 3
0, 9, 0
3, 7, 10
9, 6, 15
5, 6, 6
2, 5, 0
2, 1, 16
4, 3, 8
2, 9, 2
8, 7, 8
0, 8, 5
5, 4, 4
2, 0, 0
4, 6, 12
1, 3, 2
4, 9, 0
1, 5, 0
2, 6, 14
6, 2, 1
4, 8, 13
8, 0, 2
4, 0, 2
0, 7, 16
1, 2, 0
6, 5, 1
0, 2, 4
