approaching, opponent, attackcount
0, 9, 1
2, 6, 0
7, 4, 21
2, 9, 4
6, 2, 16
2, 0, 0
1, 3, 13
3, 7, 0
9, 4, 14
4, 9, 1
7, 1, 2
5, 8, 0
9, 3, 12
9, 7, 0
7, 6, 1
7, 5, 2
8, 0, 2
0, 3, 12
5, 7, 0
8, 7, 1
0, 7, 2
4, 8, 1
4, 1, 0
8, 9, 4
3, 4, 1
3, 5, 1
1, 5, 8
5, 3, 10
3, 0, 1
8, 4, 11
7, 9, 3
2, 8, 0
5, 4, 14
3, 8, 0
5, 6, 2
1, 9, 0
7, 3, 15
8, 1, 1
7, 0, 3
8, 6, 2
9, 2, 20
3, 1, 0
9, 1, 0
5, 9, 2
2, 5, 1
1, 2, 20
3, 9, 1
6, 7, 1
1, 6, 3
0, 4, 14
3, 2, 1
2, 1, 0
3, 6, 1
6, 5, 14
1, 0, 4
4, 6, 1
4, 5, 3
8, 5, 5
8, 2, 14
4, 2, 0
8, 3, 14
1, 7, 1
9, 8, 0
2, 7, 2
6, 4, 15
6, 0, 3
9, 0, 4
4, 3, 0
6, 9, 3
1, 4, 26
7, 2, 15
0, 5, 4
2, 4, 1
5, 1, 0
6, 8, 1
4, 0, 1
0, 1, 3
4, 7, 1
0, 6, 2
5, 0, 1
2, 3, 3
9, 5, 8
1, 8, 2
9, 6, 3
7, 8, 1
6, 1, 3
0, 8, 0
6, 3, 11
5, 2, 15
0, 2, 21
