self, opp, fightsavoided
2, 9, 3
5, 8, 0
0, 6, 10
8, 1, 7
5, 9, 1
1, 8, 0
6, 0, 0
9, 8, 2
8, 5, 7
6, 8, 1
2, 6, 14
6, 4, 0
3, 4, 3
2, 8, 0
5, 7, 7
5, 2, 5
4, 9, 3
6, 9, 1
3, 1, 1
2, 4, 0
3, 7, 7
4, 0, 10
1, 9, 4
7, 9, 2
1, 6, 7
0, 5, 18
0, 2, 5
9, 5, 7
2, 5, 6
6, 1, 4
4, 7, 7
7, 3, 1
0, 1, 5
9, 7, 13
1, 7, 4
7, 4, 0
1, 4, 0
0, 9, 3
4, 3, 11
6, 5, 9
4, 6, 6
4, 2, 6
7, 2, 10
7, 5, 12
4, 8, 5
4, 1, 5
7, 6, 8
1, 5, 7
0, 8, 0
3, 2, 6
6, 3, 0
8, 7, 5
4, 5, 12
8, 4, 4
3, 0, 9
5, 6, 8
7, 8, 1
8, 6, 6
8, 0, 11
3, 9, 4
7, 0, 3
3, 8, 4
1, 3, 0
9, 4, 0
2, 0, 1
1, 2, 3
2, 7, 3
6, 2, 12
7, 1, 10
5, 4, 0
9, 6, 6
9, 2, 11
3, 5, 7
0, 3, 4
0, 4, 2
2, 3, 0
8, 2, 2
5, 0, 3
6, 7, 7
9, 3, 1
9, 1, 5
9, 0, 5
1, 0, 4
8, 9, 8
5, 1, 7
0, 7, 7
5, 3, 2
3, 6, 11
2, 1, 6
8, 3, 3
