self, opp, fightsavoided
3, 9, 1
0, 7, 1
4, 7, 0
3, 4, 6
3, 0, 6
9, 2, 9
9, 7, 2
5, 4, 6
8, 5, 2
7, 1, 14
2, 0, 5
9, 1, 10
2, 4, 12
2, 6, 6
5, 1, 12
3, 1, 7
7, 9, 3
6, 4, 2
9, 5, 10
9, 6, 13
7, 8, 3
2, 8, 6
6, 8, 8
7, 3, 7
4, 6, 10
2, 9, 0
5, 3, 4
2, 1, 8
7, 4, 15
5, 8, 4
1, 5, 6
8, 4, 6
0, 4, 5
5, 2, 1
0, 3, 2
0, 1, 13
4, 0, 8
1, 0, 4
6, 2, 0
8, 1, 10
4, 9, 1
1, 2, 0
5, 0, 6
1, 4, 5
6, 0, 9
9, 4, 5
6, 1, 7
8, 3, 2
9, 8, 8
4, 1, 4
4, 5, 7
2, 3, 2
3, 5, 11
6, 7, 2
4, 2, 0
7, 0, 3
2, 7, 4
7, 5, 11
5, 9, 1
1, 9, 0
9, 0, 11
3, 8, 1
8, 0, 9
3, 6, 6
1, 3, 8
8, 7, 1
3, 7, 0
6, 9, 1
1, 6, 6
0, 6, 7
4, 3, 6
6, 3, 1
8, 9, 0
2, 5, 2
5, 7, 1
0, 2, 0
8, 6, 7
0, 8, 3
5, 6, 13
0, 5, 6
6, 5, 6
1, 8, 2
4, 8, 1
1, 7, 1
0, 9, 1
7, 6, 6
7, 2, 1
9, 3, 7
3, 2, 0
8, 2, 1
