self, opp, fightsavoided
9, 7, 5
4, 2, 3
9, 2, 3
4, 5, 1
0, 7, 6
3, 0, 2
1, 5, 1
3, 8, 0
7, 6, 1
6, 0, 4
2, 4, 3
0, 8, 2
5, 2, 3
5, 8, 0
6, 5, 3
1, 4, 5
5, 6, 1
8, 7, 6
5, 7, 7
2, 0, 8
0, 5, 4
6, 9, 2
8, 2, 4
7, 5, 2
5, 4, 12
9, 1, 13
5, 3, 15
3, 1, 3
2, 5, 0
3, 4, 4
7, 3, 4
1, 8, 0
9, 8, 2
8, 6, 2
3, 9, 1
8, 5, 2
7, 1, 9
6, 2, 5
7, 2, 4
4, 7, 6
9, 4, 10
5, 9, 1
1, 3, 11
0, 6, 0
7, 0, 2
5, 0, 4
0, 1, 6
9, 6, 3
0, 3, 20
5, 1, 5
3, 6, 0
2, 7, 2
0, 4, 16
1, 2, 10
2, 3, 9
2, 1, 12
1, 7, 8
4, 9, 0
4, 1, 9
7, 8, 0
1, 9, 0
3, 2, 8
4, 3, 12
6, 3, 8
2, 8, 1
6, 8, 2
7, 9, 5
8, 1, 2
6, 1, 10
1, 6, 0
8, 0, 4
6, 4, 10
2, 6, 1
8, 4, 14
4, 0, 8
2, 9, 4
1, 0, 7
9, 0, 3
9, 5, 3
0, 9, 4
4, 6, 2
3, 5, 1
8, 3, 11
3, 7, 4
9, 3, 17
0, 2, 7
8, 9, 7
6, 7, 6
4, 8, 0
7, 4, 4
