self, opp, fightsavoided
7, 0, 2
0, 8, 5
8, 9, 1
0, 9, 3
2, 7, 1
3, 5, 0
7, 4, 3
0, 4, 4
0, 3, 9
6, 1, 4
9, 1, 8
9, 2, 5
1, 4, 10
5, 3, 14
3, 4, 4
6, 4, 1
3, 1, 2
9, 5, 2
9, 0, 7
5, 6, 11
9, 8, 7
0, 2, 5
8, 7, 4
7, 1, 13
6, 9, 1
3, 2, 5
0, 5, 1
1, 5, 0
0, 1, 15
7, 8, 4
5, 8, 8
9, 7, 5
5, 0, 6
2, 5, 4
3, 0, 0
4, 6, 11
4, 0, 6
4, 7, 3
3, 7, 1
2, 1, 3
1, 2, 5
9, 3, 5
4, 2, 3
7, 6, 13
0, 6, 18
6, 3, 5
2, 4, 0
3, 8, 3
9, 6, 11
8, 5, 1
0, 7, 2
5, 7, 9
2, 0, 7
4, 3, 5
3, 6, 5
2, 8, 5
2, 9, 6
1, 3, 6
8, 3, 9
1, 9, 3
1, 6, 14
2, 3, 6
1, 7, 8
8, 0, 0
5, 2, 5
1, 0, 2
7, 5, 3
8, 2, 6
4, 9, 3
8, 1, 1
4, 5, 1
5, 4, 5
4, 8, 2
8, 6, 10
6, 2, 2
3, 9, 0
4, 1, 5
2, 6, 4
7, 2, 4
1, 8, 6
5, 9, 5
6, 8, 5
6, 5, 1
5, 1, 14
6, 7, 0
9, 4, 7
7, 9, 1
6, 0, 1
7, 3, 6
8, 4, 4
