self, opp, fightsavoided
7, 6, 5
1, 9, 2
6, 8, 2
9, 8, 7
3, 5, 2
5, 3, 3
8, 3, 2
5, 1, 9
6, 7, 8
9, 1, 9
8, 5, 3
2, 6, 3
4, 8, 7
3, 4, 7
5, 9, 4
4, 7, 4
2, 1, 13
8, 1, 6
7, 0, 0
1, 7, 11
8, 0, 1
1, 2, 5
0, 4, 9
2, 7, 4
4, 9, 4
8, 6, 7
0, 7, 6
3, 2, 8
9, 2, 4
0, 2, 8
0, 8, 10
9, 5, 4
0, 9, 3
7, 4, 0
3, 1, 9
5, 6, 5
8, 2, 11
5, 8, 9
2, 0, 1
5, 2, 3
0, 1, 9
3, 8, 8
2, 9, 2
6, 4, 7
0, 3, 5
4, 1, 5
3, 6, 4
6, 1, 9
8, 4, 8
4, 3, 3
7, 2, 9
5, 4, 6
2, 4, 4
8, 7, 7
4, 6, 4
2, 3, 2
4, 2, 11
1, 4, 3
4, 5, 5
0, 6, 0
1, 0, 0
0, 5, 10
6, 0, 1
7, 8, 5
3, 9, 10
6, 2, 10
1, 3, 3
2, 8, 9
2, 5, 5
4, 0, 1
1, 5, 2
7, 9, 1
9, 3, 4
9, 4, 6
7, 3, 1
7, 1, 18
5, 0, 0
9, 7, 1
9, 6, 4
7, 5, 1
9, 0, 1
6, 3, 6
6, 9, 6
5, 7, 4
1, 6, 3
8, 9, 1
3, 0, 2
6, 5, 0
3, 7, 5
1, 8, 2
