self, opp, fightsavoided
4, 2, 6
6, 8, 0
1, 0, 6
6, 5, 7
0, 4, 1
4, 6, 5
7, 1, 3
5, 2, 1
1, 6, 2
9, 1, 5
0, 6, 3
4, 5, 5
8, 2, 3
2, 9, 5
5, 4, 0
5, 1, 5
3, 4, 0
5, 8, 2
7, 6, 0
9, 4, 0
6, 4, 1
1, 3, 11
7, 5, 8
2, 7, 4
8, 9, 9
8, 1, 14
3, 8, 1
2, 4, 1
6, 1, 3
4, 1, 4
4, 0, 5
8, 7, 7
9, 0, 4
2, 3, 15
7, 9, 4
8, 5, 7
1, 7, 2
8, 3, 7
5, 9, 10
8, 0, 13
7, 0, 12
6, 9, 15
6, 0, 3
2, 8, 3
3, 5, 6
2, 5, 11
3, 0, 3
0, 9, 7
2, 1, 5
9, 2, 1
7, 2, 3
1, 2, 1
4, 3, 6
5, 0, 5
9, 6, 9
6, 7, 1
8, 6, 1
2, 6, 10
6, 3, 17
0, 8, 0
5, 6, 3
3, 6, 6
1, 5, 6
9, 3, 11
3, 2, 0
7, 8, 1
2, 0, 10
3, 1, 5
1, 9, 5
7, 3, 11
7, 4, 3
5, 3, 10
0, 5, 7
6, 2, 2
9, 5, 5
1, 8, 3
0, 7, 8
4, 8, 2
3, 9, 3
9, 8, 0
3, 7, 1
4, 9, 5
9, 7, 2
1, 4, 0
5, 7, 2
0, 3, 17
8, 4, 2
0, 2, 2
0, 1, 3
4, 7, 7
