self, opp, fightsavoided
3, 7, 8
2, 7, 1
5, 7, 6
2, 6, 1
1, 0, 10
3, 5, 10
0, 8, 2
1, 5, 9
8, 6, 2
2, 4, 2
8, 0, 8
7, 4, 3
2, 5, 2
5, 1, 2
9, 3, 1
6, 8, 6
9, 5, 7
0, 9, 3
9, 8, 2
7, 5, 8
1, 3, 10
6, 5, 5
7, 6, 1
9, 0, 11
0, 2, 9
8, 5, 7
4, 7, 1
3, 2, 10
8, 4, 2
6, 7, 9
7, 0, 1
5, 2, 4
0, 4, 0
4, 0, 5
3, 4, 3
8, 7, 3
9, 7, 3
4, 6, 2
6, 3, 3
0, 7, 4
4, 1, 2
5, 8, 5
7, 8, 6
3, 1, 0
6, 2, 7
3, 9, 9
5, 4, 4
2, 0, 6
2, 9, 7
4, 9, 8
5, 0, 3
1, 7, 8
0, 6, 2
2, 1, 2
8, 1, 3
5, 3, 6
7, 9, 6
5, 9, 14
5, 6, 1
6, 1, 1
9, 2, 14
8, 9, 6
0, 1, 0
4, 8, 2
4, 3, 11
4, 5, 8
0, 5, 11
8, 2, 10
0, 3, 1
1, 2, 9
6, 9, 6
1, 9, 13
9, 4, 0
6, 4, 3
4, 2, 7
7, 1, 2
1, 6, 3
8, 3, 8
1, 8, 6
3, 8, 4
2, 8, 1
6, 0, 7
9, 6, 1
7, 3, 3
1, 4, 8
7, 2, 6
3, 0, 9
2, 3, 2
9, 1, 0
3, 6, 3
