self, opp, fightsavoided
8, 9, 6
0, 3, 5
8, 4, 3
2, 5, 5
2, 1, 10
4, 7, 13
6, 4, 7
5, 6, 2
8, 3, 5
7, 5, 12
3, 1, 9
6, 1, 9
4, 5, 14
4, 3, 2
0, 4, 7
3, 9, 12
3, 6, 0
4, 8, 5
1, 6, 1
0, 6, 1
6, 7, 6
3, 7, 8
8, 0, 2
4, 2, 7
9, 4, 1
8, 7, 13
2, 8, 2
0, 7, 6
5, 2, 3
7, 0, 0
2, 6, 0
1, 2, 2
6, 0, 0
2, 3, 0
8, 6, 2
7, 2, 0
0, 5, 10
5, 1, 7
3, 0, 2
4, 9, 5
6, 2, 11
9, 5, 9
9, 7, 8
8, 5, 13
0, 1, 12
1, 5, 8
5, 4, 2
0, 8, 4
7, 8, 1
1, 4, 6
6, 3, 2
9, 1, 9
2, 0, 2
2, 4, 1
5, 0, 1
0, 9, 9
3, 5, 11
7, 9, 8
1, 8, 0
5, 9, 15
7, 4, 0
7, 6, 1
1, 9, 3
6, 5, 19
5, 3, 2
9, 2, 5
1, 0, 0
3, 4, 5
1, 7, 4
2, 7, 6
0, 2, 8
4, 0, 1
4, 1, 1
9, 8, 1
7, 1, 4
5, 7, 6
9, 3, 1
9, 0, 2
8, 1, 6
3, 2, 3
7, 3, 3
9, 6, 1
1, 3, 2
6, 8, 7
6, 9, 10
3, 8, 3
2, 9, 4
8, 2, 2
5, 8, 3
4, 6, 2
