approaching, opponent, attackcount
3, 1, 2
1, 2, 2
0, 6, 3
7, 2, 11
4, 8, 4
9, 6, 2
5, 9, 7
2, 6, 8
8, 3, 7
6, 5, 6
9, 4, 5
9, 5, 8
5, 8, 7
5, 4, 7
4, 5, 7
2, 1, 1
4, 2, 7
5, 1, 6
5, 6, 3
8, 7, 4
9, 3, 7
3, 9, 7
3, 4, 4
2, 0, 1
7, 0, 4
1, 4, 5
2, 4, 8
4, 9, 3
6, 0, 7
9, 0, 2
7, 4, 2
8, 6, 3
1, 9, 2
6, 1, 3
8, 5, 6
9, 1, 6
4, 6, 4
6, 3, 5
1, 5, 7
3, 0, 3
8, 2, 6
6, 9, 1
0, 3, 6
5, 0, 4
4, 7, 4
8, 1, 4
0, 4, 4
2, 5, 4
1, 6, 5
3, 7, 7
6, 4, 3
7, 9, 7
3, 5, 8
6, 7, 9
0, 9, 3
7, 3, 10
9, 8, 8
3, 2, 5
3, 8, 5
8, 4, 5
7, 6, 2
4, 1, 5
1, 7, 8
2, 7, 3
2, 3, 4
1, 3, 5
4, 3, 1
6, 8, 5
0, 7, 6
1, 0, 5
0, 2, 2
5, 7, 2
7, 5, 6
1, 8, 2
5, 3, 9
5, 2, 7
0, 8, 7
8, 9, 5
7, 8, 5
8, 0, 4
2, 9, 2
9, 7, 3
4, 0, 5
0, 1, 9
0, 5, 5
3, 6, 3
9, 2, 6
6, 2, 4
7, 1, 11
2, 8, 5
