self, opp, fightsavoided
9, 4, 2
9, 3, 10
1, 7, 5
9, 0, 3
8, 7, 2
9, 5, 6
2, 3, 7
9, 6, 5
2, 1, 2
6, 4, 8
9, 8, 3
7, 1, 5
0, 1, 2
7, 6, 5
0, 7, 7
4, 7, 3
0, 5, 5
8, 4, 9
4, 6, 5
7, 4, 8
0, 2, 7
0, 6, 3
5, 3, 5
1, 5, 2
3, 0, 7
2, 0, 5
6, 3, 5
1, 6, 0
5, 7, 1
3, 2, 6
5, 1, 5
6, 0, 10
7, 5, 3
3, 7, 3
8, 5, 3
7, 0, 12
2, 9, 6
0, 3, 0
0, 9, 5
8, 0, 5
4, 5, 5
3, 5, 13
2, 7, 1
7, 3, 3
6, 1, 3
0, 8, 2
6, 2, 6
4, 2, 2
3, 8, 3
5, 8, 6
9, 7, 4
8, 2, 4
6, 8, 6
9, 1, 12
3, 6, 6
5, 6, 2
2, 4, 2
4, 9, 5
7, 9, 0
2, 6, 4
9, 2, 10
3, 9, 6
8, 9, 4
7, 2, 6
8, 3, 5
3, 1, 3
5, 9, 5
3, 4, 7
8, 1, 5
6, 9, 6
1, 0, 5
4, 0, 4
1, 4, 5
4, 8, 6
6, 5, 1
5, 4, 3
4, 3, 3
1, 3, 4
6, 7, 4
1, 2, 10
2, 8, 4
7, 8, 3
1, 9, 10
0, 4, 8
1, 8, 2
8, 6, 5
2, 5, 11
5, 2, 9
4, 1, 7
5, 0, 5
