self, opp, fightsavoided
9, 5, 7
8, 7, 9
8, 2, 6
0, 9, 4
1, 6, 3
9, 8, 7
3, 5, 6
2, 4, 13
5, 6, 4
6, 3, 4
3, 9, 6
5, 3, 5
1, 4, 4
3, 0, 1
2, 1, 2
7, 9, 6
5, 9, 2
7, 1, 3
2, 8, 5
0, 7, 3
2, 0, 7
7, 2, 0
7, 8, 8
0, 3, 10
9, 2, 5
0, 1, 6
9, 4, 6
8, 9, 1
6, 8, 5
6, 5, 6
4, 0, 3
6, 0, 1
8, 1, 4
6, 9, 7
4, 8, 3
1, 3, 5
3, 7, 2
4, 5, 7
3, 6, 5
3, 1, 5
9, 7, 4
1, 9, 1
4, 1, 3
0, 5, 4
9, 0, 5
7, 6, 7
4, 2, 7
5, 0, 1
5, 1, 4
5, 4, 2
2, 5, 6
9, 3, 9
7, 5, 8
3, 4, 1
7, 4, 5
0, 4, 8
1, 0, 10
2, 9, 8
1, 5, 3
0, 6, 2
4, 6, 15
9, 1, 2
5, 8, 3
7, 3, 10
5, 2, 4
5, 7, 1
8, 6, 4
6, 2, 12
1, 8, 6
0, 2, 9
2, 7, 1
7, 0, 3
8, 3, 8
6, 4, 6
3, 8, 7
6, 7, 9
8, 0, 5
2, 3, 3
9, 6, 5
1, 7, 3
6, 1, 2
4, 7, 2
8, 5, 3
4, 9, 10
4, 3, 3
2, 6, 5
0, 8, 2
8, 4, 9
3, 2, 2
1, 2, 3
