self, opp, fightsavoided
3, 8, 3
1, 4, 12
6, 9, 7
6, 4, 2
2, 6, 0
9, 7, 10
6, 1, 4
5, 2, 8
5, 8, 1
0, 6, 3
3, 6, 3
3, 1, 8
9, 0, 3
4, 9, 5
3, 0, 5
7, 6, 1
8, 4, 2
8, 1, 2
6, 5, 3
4, 0, 3
4, 3, 6
7, 8, 4
1, 6, 3
9, 4, 3
4, 6, 7
3, 5, 6
8, 7, 11
1, 2, 7
2, 0, 3
9, 1, 3
4, 5, 3
8, 5, 4
1, 8, 6
5, 7, 3
1, 3, 3
7, 1, 4
0, 4, 4
6, 3, 1
9, 3, 6
6, 2, 8
8, 2, 11
9, 2, 5
2, 9, 2
9, 6, 4
6, 8, 3
2, 8, 3
5, 6, 12
7, 5, 4
1, 7, 5
2, 5, 19
8, 0, 4
5, 3, 2
0, 7, 8
9, 8, 10
0, 3, 8
7, 0, 8
3, 9, 4
6, 7, 6
3, 4, 4
4, 7, 9
6, 0, 1
4, 1, 9
7, 3, 4
0, 9, 6
8, 3, 3
1, 5, 6
7, 9, 6
2, 3, 6
3, 7, 6
0, 2, 3
5, 4, 5
2, 1, 5
5, 1, 6
2, 7, 4
5, 0, 4
0, 1, 3
8, 6, 7
8, 9, 7
0, 8, 5
9, 5, 8
3, 2, 4
1, 9, 1
2, 4, 5
7, 2, 5
4, 2, 5
0, 5, 3
7, 4, 2
4, 8, 4
1, 0, 2
5, 9, 4
