self, opp, fightsavoided
5, 9, 6
4, 7, 11
1, 6, 0
9, 2, 10
4, 0, 2
4, 5, 5
8, 5, 3
5, 0, 4
3, 5, 8
0, 5, 6
5, 2, 7
8, 7, 10
7, 3, 1
1, 0, 2
9, 1, 3
6, 5, 3
7, 8, 3
6, 1, 6
5, 3, 8
8, 9, 9
9, 3, 2
3, 6, 2
3, 4, 7
0, 8, 1
2, 3, 0
0, 4, 3
5, 6, 3
7, 9, 7
1, 5, 6
0, 2, 10
1, 7, 6
6, 2, 8
9, 7, 5
2, 4, 4
9, 6, 1
1, 3, 3
8, 4, 8
8, 1, 4
4, 3, 3
3, 0, 5
4, 2, 11
1, 4, 10
0, 3, 3
2, 9, 9
3, 1, 3
1, 8, 4
4, 9, 7
6, 9, 10
3, 2, 12
2, 0, 1
9, 0, 4
0, 6, 4
7, 5, 0
7, 2, 14
3, 8, 4
7, 6, 0
2, 1, 2
9, 4, 1
7, 0, 2
6, 7, 7
6, 8, 5
6, 0, 1
9, 5, 0
8, 2, 7
1, 2, 21
1, 9, 6
4, 1, 5
5, 4, 11
0, 1, 3
6, 4, 3
7, 4, 5
5, 7, 2
0, 7, 7
4, 8, 1
2, 5, 0
3, 9, 9
6, 3, 1
0, 9, 5
9, 8, 2
2, 7, 16
5, 8, 4
5, 1, 5
2, 8, 3
7, 1, 5
2, 6, 2
8, 0, 6
8, 6, 2
8, 3, 2
3, 7, 4
4, 6, 4
