self, opp, fightsavoided
0, 2, 6
7, 3, 7
9, 2, 3
0, 5, 5
6, 4, 3
4, 8, 2
3, 1, 4
1, 4, 7
5, 1, 0
5, 8, 1
7, 8, 4
2, 1, 5
6, 5, 6
7, 5, 8
5, 0, 1
6, 2, 10
5, 3, 0
9, 7, 1
2, 8, 2
7, 4, 12
9, 0, 3
0, 8, 11
0, 1, 3
2, 5, 9
9, 1, 4
6, 3, 3
0, 7, 7
0, 6, 5
1, 9, 13
5, 4, 16
7, 6, 8
3, 0, 4
5, 6, 1
8, 9, 12
1, 6, 4
0, 3, 4
8, 0, 4
3, 9, 11
7, 2, 9
9, 8, 5
0, 4, 11
1, 0, 2
2, 4, 4
8, 6, 3
8, 2, 7
3, 8, 4
7, 0, 3
2, 9, 3
1, 7, 3
5, 9, 7
4, 0, 1
4, 2, 3
9, 3, 5
3, 2, 4
5, 7, 0
3, 5, 21
8, 5, 5
4, 6, 0
4, 7, 0
8, 1, 1
1, 5, 9
2, 3, 3
3, 7, 1
1, 8, 5
4, 5, 9
4, 9, 3
9, 6, 0
6, 8, 8
7, 9, 5
3, 6, 8
1, 3, 3
1, 2, 5
5, 2, 3
2, 6, 5
9, 5, 8
9, 4, 3
6, 1, 3
6, 7, 1
2, 0, 2
4, 1, 0
7, 1, 3
6, 0, 8
3, 4, 14
0, 9, 11
6, 9, 14
8, 3, 0
2, 7, 3
8, 4, 1
8, 7, 1
4, 3, 1
