self, opp, fightsavoided
7, 5, 5
2, 9, 0
8, 9, 0
4, 3, 5
5, 8, 2
6, 3, 1
3, 6, 6
4, 8, 3
6, 9, 1
2, 8, 1
1, 6, 7
4, 1, 14
7, 9, 1
0, 2, 7
9, 7, 14
8, 3, 3
5, 3, 1
0, 7, 3
6, 5, 1
1, 9, 0
8, 4, 5
5, 9, 4
0, 5, 2
2, 7, 4
9, 1, 11
1, 0, 3
8, 7, 6
0, 4, 0
5, 0, 1
2, 3, 0
0, 9, 0
8, 6, 11
0, 3, 3
1, 2, 4
3, 2, 14
9, 0, 3
9, 4, 1
1, 8, 1
2, 1, 8
1, 7, 8
9, 5, 7
5, 6, 12
1, 3, 0
6, 0, 3
7, 6, 10
6, 8, 5
5, 1, 11
5, 7, 6
3, 1, 13
7, 4, 0
8, 0, 6
6, 2, 15
4, 7, 13
3, 5, 7
3, 8, 4
4, 6, 6
3, 7, 3
4, 9, 1
7, 8, 3
4, 0, 4
1, 5, 0
4, 5, 0
8, 5, 2
0, 1, 5
6, 7, 7
2, 4, 0
9, 8, 3
7, 2, 5
2, 5, 5
3, 9, 2
9, 6, 6
2, 0, 0
9, 3, 5
6, 1, 8
7, 0, 1
5, 2, 13
3, 4, 3
7, 1, 17
8, 2, 12
0, 8, 1
6, 4, 0
1, 4, 2
7, 3, 0
9, 2, 17
8, 1, 13
4, 2, 9
0, 6, 15
3, 0, 0
5, 4, 4
2, 6, 2
