self, opp, fightsavoided
8, 2, 4
8, 6, 4
3, 8, 3
7, 2, 4
8, 9, 4
9, 6, 3
9, 5, 13
8, 0, 4
6, 7, 3
0, 9, 6
5, 6, 2
6, 2, 1
6, 3, 4
3, 1, 3
1, 7, 2
7, 4, 10
6, 0, 3
3, 0, 2
1, 5, 12
9, 7, 1
9, 4, 11
6, 1, 3
0, 3, 0
6, 5, 23
2, 6, 6
6, 9, 4
1, 6, 8
5, 3, 1
2, 3, 2
4, 3, 1
1, 4, 3
4, 5, 17
9, 3, 2
5, 9, 14
5, 2, 2
7, 5, 11
8, 3, 4
8, 7, 4
5, 0, 0
0, 7, 1
3, 4, 1
7, 0, 2
8, 5, 3
0, 1, 2
0, 4, 12
5, 1, 0
3, 7, 3
8, 1, 0
4, 0, 1
3, 6, 2
4, 9, 8
2, 5, 6
4, 7, 3
9, 1, 1
8, 4, 6
9, 0, 0
0, 6, 4
2, 7, 2
7, 6, 5
2, 0, 2
6, 8, 9
3, 2, 6
4, 2, 2
1, 3, 1
1, 8, 12
2, 8, 7
7, 9, 5
2, 4, 11
5, 7, 1
5, 8, 3
2, 1, 3
0, 2, 7
3, 5, 13
0, 8, 6
4, 6, 3
9, 2, 1
7, 3, 3
1, 2, 4
9, 8, 4
6, 4, 8
5, 4, 7
4, 1, 3
4, 8, 8
1, 0, 3
0, 5, 12
1, 9, 8
7, 1, 3
7, 8, 16
2, 9, 7
3, 9, 6
