self, opp, fightsavoided
8, 1, 2
5, 2, 4
6, 9, 6
2, 4, 2
5, 1, 2
7, 1, 5
9, 8, 2
2, 5, 3
9, 2, 7
6, 7, 2
7, 0, 3
8, 7, 2
8, 6, 0
0, 4, 2
4, 5, 2
9, 0, 7
9, 5, 1
0, 3, 5
1, 4, 4
1, 2, 7
7, 9, 5
2, 0, 7
2, 9, 5
1, 7, 4
9, 1, 11
4, 7, 6
7, 6, 4
6, 4, 0
6, 8, 14
6, 1, 2
3, 2, 8
5, 7, 7
1, 9, 7
2, 3, 12
3, 1, 2
6, 0, 9
3, 9, 2
5, 4, 3
0, 6, 5
0, 5, 5
4, 1, 0
4, 6, 4
5, 0, 6
6, 5, 7
8, 0, 6
0, 2, 7
7, 5, 4
9, 6, 4
2, 6, 3
3, 8, 8
7, 2, 14
1, 5, 7
4, 9, 0
9, 7, 1
5, 6, 3
0, 9, 4
8, 9, 1
1, 0, 11
0, 1, 5
9, 4, 2
0, 8, 10
1, 6, 0
8, 4, 0
8, 5, 1
1, 8, 5
9, 3, 15
3, 6, 0
5, 9, 4
7, 3, 4
3, 7, 3
8, 2, 5
4, 2, 6
4, 0, 2
3, 5, 2
0, 7, 2
6, 2, 3
4, 8, 14
5, 3, 8
5, 8, 8
2, 8, 9
3, 0, 6
1, 3, 13
6, 3, 8
3, 4, 0
8, 3, 9
2, 7, 3
7, 8, 8
4, 3, 10
7, 4, 0
2, 1, 11
