self, opp, fightsavoided
7, 4, 1
4, 3, 1
9, 6, 4
7, 6, 5
5, 7, 4
9, 5, 3
0, 2, 4
2, 8, 7
5, 9, 4
8, 6, 3
4, 8, 8
3, 2, 6
0, 8, 1
3, 9, 4
1, 5, 1
0, 6, 3
5, 1, 8
8, 1, 15
1, 7, 10
6, 9, 3
4, 9, 6
5, 0, 7
0, 9, 2
5, 8, 8
7, 1, 10
1, 8, 3
2, 3, 3
2, 4, 1
9, 0, 16
9, 1, 9
8, 2, 5
9, 4, 3
1, 4, 0
3, 1, 17
6, 2, 6
8, 9, 10
0, 7, 10
3, 8, 3
7, 2, 2
7, 0, 14
2, 1, 17
7, 3, 0
6, 1, 8
3, 6, 6
9, 3, 3
1, 3, 2
4, 5, 2
1, 0, 6
5, 4, 3
4, 2, 3
9, 7, 5
2, 6, 5
4, 7, 10
0, 5, 1
2, 7, 3
4, 1, 7
2, 9, 5
9, 2, 3
7, 9, 2
9, 8, 9
5, 2, 4
8, 5, 2
1, 9, 1
3, 4, 1
1, 2, 0
8, 3, 8
5, 6, 11
4, 0, 5
4, 6, 13
7, 5, 1
6, 8, 0
2, 5, 3
6, 0, 6
8, 0, 8
0, 1, 4
8, 7, 5
7, 8, 3
6, 7, 2
3, 7, 7
3, 5, 2
6, 4, 3
6, 3, 2
8, 4, 2
2, 0, 9
0, 3, 0
1, 6, 10
3, 0, 7
0, 4, 0
6, 5, 0
5, 3, 1
