approaching, opponent, attackcount
2, 8, 7
9, 8, 3
2, 1, 2
6, 7, 3
6, 9, 4
5, 4, 3
6, 3, 4
3, 2, 3
2, 0, 7
3, 6, 6
1, 0, 3
3, 5, 2
0, 5, 9
0, 6, 4
8, 0, 3
0, 8, 8
0, 7, 4
7, 1, 3
0, 3, 19
7, 4, 4
9, 2, 0
9, 7, 7
2, 9, 4
8, 9, 7
1, 3, 8
5, 8, 4
3, 4, 3
1, 7, 2
7, 0, 2
3, 9, 4
7, 8, 8
4, 1, 3
2, 5, 9
4, 7, 3
4, 0, 6
4, 6, 6
5, 0, 2
2, 4, 4
3, 8, 4
9, 1, 3
3, 0, 5
5, 6, 4
8, 7, 3
0, 4, 1
8, 4, 2
9, 4, 4
2, 7, 6
1, 6, 1
5, 2, 5
4, 8, 4
8, 3, 12
8, 1, 1
0, 2, 4
4, 5, 2
8, 2, 4
1, 2, 3
6, 0, 6
6, 2, 1
9, 0, 2
7, 6, 7
7, 9, 8
7, 5, 4
1, 5, 7
5, 9, 7
5, 7, 3
0, 1, 3
2, 6, 7
6, 1, 5
3, 1, 5
4, 3, 9
3, 7, 6
9, 3, 12
2, 3, 15
4, 9, 11
9, 6, 3
7, 2, 2
5, 3, 12
6, 8, 5
7, 3, 16
6, 4, 3
0, 9, 3
6, 5, 7
1, 8, 5
4, 2, 4
9, 5, 6
8, 5, 2
8, 6, 3
1, 4, 1
1, 9, 5
5, 1, 4
