approaching, opponent, attackcount
0, 1, 3
3, 7, 6
4, 6, 1
0, 7, 3
5, 2, 6
6, 3, 3
0, 4, 2
7, 2, 1
7, 1, 3
0, 6, 4
8, 2, 4
6, 7, 6
2, 1, 3
2, 6, 3
5, 3, 3
7, 6, 4
7, 4, 6
0, 5, 2
9, 4, 4
8, 5, 5
3, 9, 6
4, 7, 3
3, 0, 11
3, 6, 3
1, 9, 2
4, 8, 13
4, 1, 5
4, 3, 2
0, 9, 2
0, 2, 6
9, 2, 6
5, 0, 6
0, 3, 0
4, 0, 4
3, 2, 3
2, 3, 5
5, 6, 2
9, 7, 2
7, 5, 3
6, 8, 15
8, 6, 2
2, 0, 8
2, 9, 7
6, 0, 10
1, 2, 3
9, 0, 16
4, 2, 1
8, 3, 8
1, 7, 4
3, 1, 5
1, 4, 5
3, 5, 5
5, 7, 5
6, 5, 3
7, 3, 6
6, 9, 1
2, 5, 7
8, 7, 2
2, 4, 2
7, 8, 11
7, 9, 2
9, 3, 7
8, 1, 4
8, 4, 1
3, 8, 11
9, 1, 1
5, 8, 12
2, 7, 6
6, 1, 1
9, 8, 9
4, 5, 2
5, 1, 6
7, 0, 10
5, 9, 4
9, 6, 1
6, 2, 2
8, 0, 13
8, 9, 5
1, 5, 5
9, 5, 1
1, 6, 1
3, 4, 4
1, 3, 4
0, 8, 13
1, 8, 5
2, 8, 17
6, 4, 1
4, 9, 2
1, 0, 15
5, 4, 3
