approaching, opponent, attackcount
2, 4, 1
8, 2, 5
3, 5, 4
2, 1, 4
1, 4, 2
9, 8, 2
3, 4, 3
2, 8, 6
1, 0, 2
7, 6, 3
6, 8, 0
6, 1, 9
5, 0, 3
5, 6, 2
0, 7, 6
8, 6, 4
9, 0, 4
6, 5, 5
0, 3, 9
4, 9, 6
5, 3, 12
8, 7, 10
5, 1, 2
9, 2, 4
1, 6, 5
2, 6, 4
5, 9, 5
1, 8, 1
2, 0, 0
8, 3, 10
8, 4, 5
9, 6, 2
4, 7, 10
2, 5, 2
9, 5, 4
7, 3, 8
3, 9, 4
4, 2, 8
8, 9, 5
5, 7, 4
7, 1, 3
0, 2, 4
5, 4, 3
0, 5, 2
7, 0, 2
2, 7, 6
0, 4, 0
3, 6, 5
1, 9, 7
3, 7, 10
1, 3, 14
6, 4, 7
9, 7, 8
8, 1, 5
1, 7, 4
4, 5, 2
0, 6, 5
0, 8, 1
1, 2, 5
6, 7, 8
5, 2, 4
4, 0, 9
6, 2, 4
7, 4, 4
6, 3, 12
3, 8, 0
3, 1, 3
4, 1, 2
1, 5, 2
0, 9, 11
0, 1, 6
6, 9, 7
8, 5, 7
4, 8, 5
5, 8, 3
4, 6, 5
9, 3, 10
9, 4, 1
7, 8, 3
7, 2, 3
8, 0, 1
6, 0, 13
3, 2, 3
4, 3, 8
3, 0, 2
9, 1, 2
2, 9, 12
2, 3, 12
7, 5, 2
7, 9, 8
