winner, loser, victorycount
4, 7, 5
0, 9, 0
9, 3, 19
3, 8, 1
2, 0, 7
5, 6, 1
9, 4, 5
9, 2, 4
6, 0, 0
6, 1, 19
5, 3, 19
3, 9, 0
2, 6, 3
3, 5, 0
0, 5, 0
7, 8, 19
1, 2, 0
8, 4, 0
0, 6, 1
7, 0, 0
6, 4, 3
2, 5, 7
9, 0, 2
3, 2, 0
5, 0, 5
3, 6, 0
6, 9, 0
1, 9, 0
2, 4, 2
1, 3, 5
7, 4, 0
5, 4, 2
4, 0, 0
1, 7, 0
1, 4, 0
3, 0, 0
3, 7, 0
4, 2, 0
4, 1, 13
5, 2, 0
0, 3, 17
2, 3, 14
6, 2, 0
5, 7, 1
8, 3, 2
2, 8, 11
8, 2, 0
4, 8, 21
4, 6, 0
3, 4, 0
4, 5, 0
9, 6, 1
0, 4, 1
4, 3, 27
0, 1, 19
7, 9, 0
8, 6, 0
1, 0, 0
1, 8, 2
9, 8, 15
5, 9, 0
1, 5, 0
7, 2, 0
8, 5, 0
8, 7, 0
5, 8, 9
8, 1, 5
3, 1, 1
0, 2, 0
8, 0, 0
0, 8, 19
8, 9, 0
9, 7, 1
7, 1, 19
0, 7, 4
6, 5, 0
2, 1, 17
7, 3, 26
2, 7, 2
4, 9, 0
9, 5, 3
2, 9, 0
6, 7, 3
1, 6, 0
9, 1, 16
7, 5, 0
6, 8, 13
7, 6, 0
5, 1, 18
6, 3, 21
