winner, loser, victorycount
2, 9, 0
5, 7, 0
6, 0, 0
9, 6, 20
6, 7, 0
3, 7, 0
4, 8, 0
2, 0, 0
2, 6, 3
6, 2, 0
1, 9, 0
5, 9, 0
8, 4, 6
2, 8, 0
5, 8, 0
5, 2, 20
3, 0, 0
7, 0, 1
9, 1, 12
7, 9, 0
0, 3, 1
3, 9, 0
2, 5, 0
0, 5, 4
0, 9, 2
3, 4, 0
1, 0, 0
4, 1, 10
3, 6, 17
8, 9, 5
2, 1, 0
3, 5, 1
9, 2, 14
8, 3, 6
1, 3, 0
8, 2, 21
8, 7, 0
5, 4, 0
8, 0, 8
1, 7, 0
7, 5, 2
2, 4, 0
1, 6, 5
6, 1, 0
4, 2, 14
0, 7, 0
0, 2, 18
8, 5, 6
9, 0, 0
1, 2, 0
2, 7, 0
7, 3, 4
0, 8, 0
5, 1, 13
4, 9, 1
4, 6, 32
1, 5, 0
9, 5, 3
4, 7, 0
6, 8, 0
7, 8, 2
7, 2, 17
6, 3, 0
2, 3, 0
3, 8, 0
6, 5, 0
6, 9, 0
0, 4, 4
1, 8, 0
1, 4, 0
4, 3, 4
5, 3, 1
5, 6, 14
8, 6, 12
0, 1, 23
9, 8, 0
7, 1, 19
6, 4, 0
3, 2, 19
9, 4, 2
7, 4, 3
4, 5, 1
4, 0, 0
8, 1, 17
9, 7, 0
7, 6, 16
0, 6, 15
9, 3, 4
3, 1, 28
5, 0, 0
