winner, loser, victorycount
5, 3, 0
8, 0, 0
7, 2, 9
1, 0, 18
7, 6, 0
3, 4, 0
8, 4, 0
0, 3, 0
4, 5, 16
3, 6, 0
1, 9, 0
3, 0, 13
6, 5, 15
4, 7, 16
3, 5, 18
6, 4, 2
2, 4, 0
7, 4, 0
7, 0, 6
2, 5, 0
5, 8, 4
5, 7, 5
6, 2, 17
9, 8, 13
1, 8, 12
5, 9, 0
9, 4, 3
2, 8, 1
8, 2, 1
0, 7, 3
0, 9, 0
6, 1, 1
8, 5, 0
7, 5, 4
8, 7, 0
6, 7, 8
6, 9, 0
2, 0, 0
9, 2, 19
2, 3, 0
1, 2, 12
2, 7, 0
0, 4, 0
0, 5, 2
4, 2, 14
7, 3, 0
3, 1, 0
7, 8, 2
8, 1, 0
4, 1, 1
9, 0, 13
5, 6, 0
0, 6, 0
9, 1, 2
7, 1, 0
8, 3, 0
0, 1, 0
6, 0, 18
9, 5, 18
9, 7, 10
1, 7, 12
6, 8, 14
4, 6, 2
2, 1, 0
9, 6, 3
7, 9, 0
1, 3, 7
0, 2, 7
4, 0, 17
1, 4, 1
8, 6, 0
3, 9, 0
4, 8, 18
3, 7, 15
5, 0, 1
5, 4, 0
5, 2, 3
5, 1, 0
2, 6, 0
3, 8, 10
8, 9, 0
4, 3, 5
6, 3, 2
2, 9, 0
9, 3, 4
1, 6, 0
4, 9, 0
1, 5, 16
0, 8, 3
3, 2, 14
