winner, loser, victorycount
8, 3, 0
7, 9, 5
3, 2, 0
7, 5, 18
4, 2, 0
8, 2, 0
6, 3, 3
3, 5, 28
5, 6, 0
9, 2, 1
3, 7, 0
8, 4, 8
4, 3, 0
4, 0, 0
4, 6, 0
9, 3, 1
2, 1, 5
1, 0, 1
0, 7, 0
1, 5, 14
6, 8, 13
3, 9, 0
0, 4, 16
0, 2, 0
1, 2, 0
2, 5, 18
1, 9, 0
9, 4, 16
5, 9, 0
4, 8, 0
3, 6, 0
8, 0, 0
8, 1, 0
0, 5, 15
1, 8, 17
3, 8, 15
3, 0, 0
5, 0, 0
6, 7, 4
9, 1, 0
4, 9, 0
2, 8, 14
2, 0, 1
4, 5, 0
8, 9, 0
7, 2, 3
6, 4, 23
6, 0, 1
9, 8, 15
5, 1, 0
0, 3, 3
1, 7, 0
1, 3, 3
1, 4, 7
2, 4, 18
5, 2, 0
5, 4, 3
7, 4, 20
2, 9, 2
5, 3, 0
8, 7, 0
6, 5, 17
2, 7, 0
9, 7, 0
5, 8, 4
5, 7, 0
0, 9, 0
2, 3, 4
0, 8, 21
3, 1, 0
7, 6, 0
6, 1, 2
6, 9, 4
7, 0, 5
8, 6, 0
8, 5, 2
0, 1, 2
9, 0, 4
9, 5, 13
9, 6, 0
7, 8, 26
4, 1, 0
4, 7, 0
0, 6, 0
7, 1, 7
7, 3, 7
3, 4, 19
2, 6, 0
6, 2, 2
1, 6, 0
