winner, loser, victorycount
2, 7, 13
6, 8, 0
9, 6, 22
2, 5, 1
8, 1, 0
9, 7, 9
9, 2, 6
9, 4, 2
3, 0, 12
6, 5, 0
4, 0, 19
6, 3, 0
4, 1, 0
8, 3, 0
7, 2, 0
3, 4, 1
7, 3, 0
8, 6, 18
6, 7, 0
9, 3, 2
1, 9, 0
8, 9, 0
0, 4, 0
4, 8, 2
5, 8, 0
8, 5, 4
8, 2, 4
1, 5, 6
7, 9, 0
5, 3, 0
6, 1, 0
0, 2, 0
2, 0, 15
1, 6, 17
0, 5, 0
2, 8, 0
3, 1, 2
5, 2, 2
1, 4, 4
0, 1, 0
1, 2, 5
5, 1, 0
5, 0, 20
7, 4, 0
2, 1, 0
0, 6, 5
6, 0, 0
0, 3, 0
5, 7, 21
6, 9, 0
8, 0, 16
9, 0, 15
3, 9, 0
7, 8, 0
7, 1, 0
1, 7, 17
8, 4, 0
9, 5, 5
9, 1, 3
7, 0, 4
0, 9, 0
2, 6, 10
1, 3, 0
4, 5, 5
2, 4, 0
4, 2, 1
0, 8, 0
3, 6, 18
0, 7, 2
7, 6, 9
9, 8, 2
3, 7, 21
6, 4, 0
4, 3, 0
3, 2, 4
5, 6, 17
2, 3, 0
4, 7, 18
7, 5, 0
1, 0, 16
8, 7, 20
3, 5, 7
4, 6, 19
1, 8, 6
4, 9, 0
6, 2, 0
5, 4, 0
3, 8, 3
2, 9, 0
5, 9, 0
