winner, loser, victorycount
2, 3, 10
1, 3, 0
7, 5, 0
9, 4, 1
5, 1, 15
2, 4, 0
3, 8, 6
6, 5, 0
1, 9, 0
0, 1, 14
9, 6, 16
1, 4, 0
2, 1, 16
3, 4, 0
2, 8, 8
9, 2, 3
5, 3, 11
1, 6, 0
7, 1, 0
4, 7, 15
4, 3, 9
8, 5, 0
9, 8, 12
4, 6, 13
8, 0, 0
8, 2, 0
2, 6, 15
0, 4, 4
7, 8, 0
1, 0, 0
4, 8, 13
1, 8, 0
6, 1, 12
6, 4, 0
3, 7, 12
7, 0, 0
5, 2, 0
6, 9, 0
1, 2, 0
8, 1, 15
9, 3, 14
6, 8, 6
8, 7, 9
1, 5, 0
9, 1, 13
2, 9, 0
5, 8, 11
9, 5, 4
2, 5, 4
0, 8, 7
0, 7, 16
7, 2, 0
4, 1, 13
0, 6, 9
7, 6, 0
0, 3, 15
8, 6, 6
9, 0, 0
6, 0, 0
2, 7, 12
5, 6, 7
5, 7, 9
3, 1, 16
6, 7, 8
4, 5, 6
4, 9, 0
8, 3, 3
3, 9, 0
4, 0, 0
3, 0, 0
5, 9, 0
5, 4, 0
5, 0, 0
2, 0, 0
6, 2, 0
6, 3, 6
3, 2, 0
9, 7, 15
7, 9, 0
3, 5, 0
7, 3, 0
8, 4, 0
0, 2, 4
0, 5, 3
0, 9, 1
3, 6, 4
4, 2, 2
8, 9, 0
1, 7, 7
7, 4, 0
