winner, loser, victorycount
1, 3, 4
4, 6, 7
8, 1, 3
5, 1, 0
3, 1, 7
7, 0, 9
7, 1, 7
4, 5, 7
7, 6, 2
3, 4, 4
7, 9, 2
1, 9, 3
1, 5, 7
6, 3, 1
7, 2, 2
3, 5, 10
9, 7, 8
1, 4, 2
2, 0, 14
1, 6, 6
3, 9, 4
4, 3, 3
1, 7, 4
8, 2, 6
9, 8, 10
5, 9, 3
0, 5, 2
4, 7, 5
9, 5, 7
2, 3, 4
0, 3, 1
0, 4, 2
2, 7, 3
3, 8, 4
3, 0, 9
0, 9, 1
1, 2, 5
1, 0, 9
6, 0, 8
9, 6, 10
4, 9, 2
8, 9, 8
5, 4, 4
7, 4, 6
8, 7, 3
0, 6, 4
0, 8, 2
1, 8, 6
2, 8, 12
5, 3, 1
3, 2, 5
5, 2, 2
7, 3, 6
6, 1, 0
6, 4, 2
9, 2, 3
2, 4, 7
0, 2, 0
7, 5, 6
4, 2, 7
0, 7, 2
8, 5, 2
6, 2, 3
6, 7, 1
5, 6, 6
8, 4, 5
2, 6, 4
0, 1, 3
9, 4, 10
9, 1, 7
8, 3, 3
2, 1, 7
7, 8, 11
6, 8, 7
9, 0, 11
9, 3, 4
4, 1, 2
6, 9, 1
8, 0, 8
5, 7, 2
4, 0, 20
3, 6, 5
2, 5, 6
2, 9, 4
4, 8, 4
3, 7, 6
8, 6, 4
5, 0, 3
5, 8, 5
6, 5, 3
