winner, loser, victorycount
7, 5, 5
7, 1, 4
3, 2, 5
7, 8, 10
2, 9, 8
9, 3, 4
8, 0, 7
3, 4, 4
7, 4, 8
3, 0, 1
1, 6, 4
1, 8, 5
3, 8, 4
3, 9, 6
0, 2, 5
6, 0, 2
3, 5, 8
6, 3, 5
7, 3, 4
4, 8, 4
1, 4, 9
3, 6, 5
5, 9, 8
9, 0, 5
2, 7, 8
0, 3, 1
2, 4, 5
2, 8, 8
0, 7, 5
0, 5, 1
8, 6, 2
9, 5, 8
6, 7, 6
6, 8, 6
5, 6, 3
7, 9, 3
4, 2, 4
7, 6, 5
4, 7, 1
9, 6, 4
0, 6, 9
2, 0, 10
6, 5, 7
1, 3, 3
4, 3, 0
4, 1, 2
8, 2, 0
2, 1, 4
0, 4, 10
2, 3, 5
9, 2, 5
7, 2, 4
1, 9, 5
5, 4, 10
5, 1, 7
8, 1, 4
5, 8, 7
4, 0, 5
4, 9, 2
1, 2, 1
5, 2, 4
8, 5, 4
9, 8, 10
6, 1, 2
7, 0, 8
5, 0, 6
5, 7, 3
6, 9, 1
4, 6, 0
2, 6, 5
8, 9, 5
0, 1, 3
8, 4, 10
1, 0, 4
0, 8, 6
8, 3, 2
4, 5, 6
0, 9, 5
8, 7, 8
1, 5, 4
6, 2, 3
9, 4, 5
6, 4, 8
2, 5, 3
3, 7, 7
9, 1, 6
1, 7, 9
5, 3, 3
3, 1, 3
9, 7, 7
