winner, loser, victorycount
8, 7, 0
0, 8, 2
0, 4, 0
3, 2, 1
5, 9, 7
6, 0, 18
7, 9, 4
3, 1, 4
2, 4, 10
0, 1, 2
0, 3, 3
1, 7, 1
2, 1, 7
5, 6, 4
7, 1, 5
7, 5, 2
5, 3, 4
1, 9, 7
9, 5, 3
1, 4, 2
8, 9, 0
3, 5, 3
5, 8, 8
5, 1, 4
4, 8, 10
7, 0, 7
1, 2, 4
5, 4, 6
9, 0, 4
7, 8, 6
8, 4, 0
1, 3, 6
4, 5, 10
6, 2, 9
4, 6, 8
9, 3, 4
4, 0, 5
6, 3, 7
4, 3, 8
8, 6, 0
3, 7, 1
3, 9, 3
2, 3, 3
3, 8, 5
9, 8, 8
6, 7, 8
9, 2, 2
2, 8, 15
7, 2, 9
3, 0, 2
1, 8, 9
4, 9, 5
2, 0, 9
0, 2, 3
8, 5, 1
6, 1, 6
1, 0, 1
5, 7, 12
2, 9, 10
0, 5, 1
7, 3, 10
8, 0, 1
0, 6, 2
9, 7, 5
0, 7, 1
8, 2, 1
1, 5, 3
6, 5, 11
9, 6, 4
6, 8, 9
1, 6, 1
5, 2, 4
9, 1, 13
9, 4, 0
3, 6, 1
7, 6, 5
4, 2, 11
2, 6, 3
8, 3, 1
4, 1, 7
2, 7, 4
8, 1, 0
4, 7, 6
6, 4, 9
5, 0, 11
2, 5, 3
0, 9, 4
7, 4, 1
3, 4, 0
6, 9, 12
