self, opp, fightsavoided
6, 2, 5
4, 0, 5
1, 3, 9
8, 4, 5
4, 2, 9
1, 6, 1
2, 8, 8
6, 8, 5
5, 3, 4
0, 5, 5
9, 7, 8
8, 6, 0
8, 3, 6
0, 3, 4
1, 4, 2
2, 3, 4
9, 1, 8
3, 5, 5
5, 8, 5
8, 7, 9
5, 7, 1
4, 8, 7
2, 9, 3
5, 6, 0
0, 9, 3
5, 2, 8
5, 4, 7
4, 7, 8
5, 9, 5
2, 4, 4
3, 9, 4
3, 0, 4
6, 5, 7
1, 5, 4
2, 5, 8
3, 1, 7
0, 8, 7
4, 1, 7
7, 5, 3
6, 7, 14
2, 0, 5
1, 0, 3
7, 9, 6
8, 1, 7
8, 0, 7
9, 0, 7
1, 7, 3
9, 6, 0
6, 1, 4
7, 6, 3
0, 1, 4
3, 4, 7
6, 0, 8
3, 2, 2
5, 1, 5
7, 8, 7
4, 6, 3
7, 2, 8
3, 7, 9
0, 4, 7
1, 9, 3
9, 5, 2
4, 5, 8
4, 9, 9
9, 4, 3
7, 1, 2
8, 9, 3
8, 5, 3
6, 3, 2
8, 2, 4
0, 7, 0
9, 8, 3
7, 0, 3
6, 9, 3
9, 2, 6
3, 6, 0
9, 3, 10
2, 6, 1
0, 6, 0
6, 4, 1
1, 8, 3
2, 7, 7
7, 3, 4
7, 4, 6
3, 8, 3
0, 2, 6
2, 1, 8
4, 3, 12
5, 0, 9
1, 2, 3
