self, opp, fightsavoided
3, 0, 0
1, 6, 0
2, 4, 3
4, 1, 4
4, 2, 0
0, 5, 4
6, 4, 6
2, 8, 12
9, 2, 1
3, 4, 7
6, 3, 14
6, 7, 7
3, 9, 0
9, 6, 0
4, 0, 0
1, 8, 13
4, 5, 3
9, 4, 5
3, 6, 0
9, 5, 5
7, 1, 3
7, 0, 0
7, 4, 9
6, 0, 0
0, 9, 0
7, 6, 0
8, 4, 6
4, 3, 2
0, 7, 18
1, 4, 18
8, 6, 0
5, 1, 6
6, 5, 1
9, 1, 10
2, 3, 5
5, 3, 13
2, 1, 6
9, 0, 0
4, 8, 12
2, 7, 12
0, 3, 10
5, 2, 1
7, 9, 0
2, 5, 6
8, 7, 16
3, 7, 6
0, 6, 0
9, 8, 11
1, 7, 4
5, 6, 0
4, 6, 0
9, 3, 8
4, 7, 6
8, 9, 0
1, 3, 14
6, 8, 7
0, 8, 6
8, 3, 6
6, 1, 9
3, 1, 3
7, 5, 10
5, 4, 2
2, 6, 0
2, 0, 0
0, 2, 6
8, 1, 3
4, 9, 0
2, 9, 0
5, 8, 9
7, 3, 11
6, 9, 0
0, 4, 8
5, 9, 0
3, 5, 8
3, 8, 7
7, 8, 14
9, 7, 8
6, 2, 2
8, 2, 3
8, 0, 0
0, 1, 4
1, 9, 0
1, 0, 0
1, 2, 7
7, 2, 5
1, 5, 6
5, 0, 0
3, 2, 4
8, 5, 4
5, 7, 11
