self, opp, fightsavoided
6, 3, 5
3, 0, 0
4, 0, 5
9, 7, 10
5, 4, 0
7, 2, 1
8, 4, 2
2, 0, 2
1, 9, 8
9, 4, 3
3, 4, 3
7, 8, 3
8, 5, 11
5, 2, 2
1, 0, 1
0, 7, 9
8, 0, 3
1, 4, 1
4, 8, 0
5, 9, 3
5, 0, 1
0, 9, 10
5, 6, 2
6, 8, 7
9, 1, 7
9, 8, 0
1, 3, 2
8, 7, 13
3, 6, 2
2, 7, 9
0, 4, 5
6, 4, 8
7, 6, 0
4, 5, 7
2, 6, 1
1, 8, 0
1, 6, 0
0, 2, 0
7, 1, 4
4, 2, 6
4, 7, 11
5, 8, 0
4, 3, 5
9, 2, 5
2, 8, 3
2, 5, 10
0, 3, 3
4, 6, 2
0, 5, 9
2, 9, 5
7, 3, 5
9, 3, 3
7, 0, 3
9, 0, 1
7, 5, 8
8, 2, 8
1, 7, 5
3, 2, 9
7, 9, 8
3, 5, 5
0, 6, 1
3, 7, 4
8, 9, 10
8, 6, 7
1, 2, 2
3, 9, 15
6, 5, 6
3, 8, 0
4, 1, 8
0, 8, 0
5, 7, 11
9, 6, 2
6, 9, 12
8, 1, 9
6, 1, 5
9, 5, 5
3, 1, 4
2, 4, 6
8, 3, 8
5, 1, 6
0, 1, 8
2, 3, 3
5, 3, 2
7, 4, 2
1, 5, 7
4, 9, 7
2, 1, 13
6, 7, 10
6, 0, 7
6, 2, 7
